##  Star in a Box 
## https://lco.global/starinabox 
## Data for a 0.25 solar mass star
## Columns are:
## Time, Radius (R_sun), Luminosity (L_sun), Surface Temperature (K), Mass (M_sun)
6.61375895293910E+05,1.18001232639337E+00,3.47907502454573E-01,4.08507669027099E+03,2.49285710832395E-01
6.61453372418821E+05,1.19359784294068E+00,3.56444980548177E-01,4.08645434017912E+03,2.49272951544139E-01
6.61529300001234E+05,1.20735506699797E+00,3.65191964132997E-01,4.08780655840402E+03,2.49259992441056E-01
6.61603709031998E+05,1.22128640929634E+00,3.74153594370200E-01,4.08913318372781E+03,2.49246830216627E-01
6.61676629882147E+05,1.23539431790981E+00,3.83335138582512E-01,4.09043405510560E+03,2.49233461505926E-01
6.61748092315293E+05,1.24968127888132E+00,3.92741993350136E-01,4.09170901168186E+03,2.49219882884508E-01
6.61818125499776E+05,1.26414981685996E+00,4.02379687682710E-01,4.09295789280695E+03,2.49206090867282E-01
6.61886758020569E+05,1.27880249574952E+00,4.12253886269030E-01,4.09418053805376E+03,2.49192081907359E-01
6.61954017890947E+05,1.29364191936858E+00,4.22370392806537E-01,4.09537678723445E+03,2.49177852394872E-01
6.62019932563917E+05,1.30867073212244E+00,4.32735153412535E-01,4.09654648041730E+03,2.49163398655780E-01
6.62084528943428E+05,1.32389161968710E+00,4.43354260119140E-01,4.09768945794365E+03,2.49148716950640E-01
6.62147833395348E+05,1.33930730970536E+00,4.54233954453909E-01,4.09880556044501E+03,2.49133803473356E-01
6.62209871758230E+05,1.35492057249543E+00,4.65380631108375E-01,4.09989462886018E+03,2.49118654349907E-01
6.62270669353854E+05,1.37073422177231E+00,4.76800841696667E-01,4.10095650445249E+03,2.49103265637042E-01
6.62330250997566E+05,1.38675111538206E+00,4.88501298606284E-01,4.10199102882719E+03,2.49087633320950E-01
6.62388641008404E+05,1.40297415604922E+00,5.00488878943367E-01,4.10299804394882E+03,2.49071753315906E-01
6.62445863219025E+05,1.41940629213778E+00,5.12770628574889E-01,4.10397739215877E+03,2.49055621462888E-01
6.62501940985433E+05,1.43605051842568E+00,5.25353766269873E-01,4.10492891619283E+03,2.49039233528159E-01
6.62556897196513E+05,1.45290987689346E+00,5.38245687942393E-01,4.10585245919889E+03,2.49022585201828E-01
6.62610754283372E+05,1.46998745752694E+00,5.51453970998580E-01,4.10674786475463E+03,2.49005672096379E-01
6.62663534228494E+05,1.48728639913449E+00,5.64986378790357E-01,4.10761497688533E+03,2.48988489745165E-01
6.62715258574713E+05,1.50480989017913E+00,5.78850865178496E-01,4.10845364008174E+03,2.48971033600876E-01
6.62765948434007E+05,1.52256116962551E+00,5.93055579207544E-01,4.10926369931796E+03,2.48953299033970E-01
6.62815624496116E+05,1.54054352780238E+00,6.07608869895611E-01,4.11004500006943E+03,2.48935281331079E-01
6.62864307036983E+05,1.55876030728058E+00,6.22519291141553E-01,4.11079738833091E+03,2.48916975693371E-01
6.62912015927032E+05,1.57721490376701E+00,6.37795606752656E-01,4.11152071063454E+03,2.48898377234889E-01
6.62958770639281E+05,1.59591076701494E+00,6.53446795595778E-01,4.11221481406791E+03,2.48879480980844E-01
6.63004590257284E+05,1.61485140175061E+00,6.69482056874645E-01,4.11287954629216E+03,2.48860281865883E-01
6.63049493482927E+05,1.63404036861694E+00,6.85910815536930E-01,4.11351475556014E+03,2.48840774732310E-01
6.63093498644058E+05,1.65348128513443E+00,7.02742727813923E-01,4.11412029073453E+03,2.48820954328278E-01
6.63136623701965E+05,1.67317782667925E+00,7.19987686895928E-01,4.11469600130602E+03,2.48800815305940E-01
6.63178886258715E+05,1.69313372747974E+00,7.37655828747349E-01,4.11524173741147E+03,2.48780352219556E-01
6.63220303564330E+05,1.71335278163066E+00,7.55757538064129E-01,4.11575734985207E+03,2.48759559523569E-01
6.63260892523832E+05,1.73383884412619E+00,7.74303454377485E-01,4.11624269011152E+03,2.48738431570633E-01
6.63300669704144E+05,1.75459583191182E+00,7.93304478307457E-01,4.11669761037419E+03,2.48716962609602E-01
6.63339651340850E+05,1.77562772495567E+00,8.12771777969939E-01,4.11712196354322E+03,2.48695146783473E-01
6.63377853344822E+05,1.79693856733926E+00,8.32716795540874E-01,4.11751560325866E+03,2.48672978127292E-01
6.63415291308715E+05,1.81853246836850E+00,8.53151253981545E-01,4.11787838391552E+03,2.48650450566009E-01
6.63451980513329E+05,1.84041360370500E+00,8.74087163928890E-01,4.11821016068183E+03,2.48627557912286E-01
6.63487935933852E+05,1.86258621651840E+00,8.95536830754988E-01,4.11851078951663E+03,2.48604293864266E-01
6.63523172245964E+05,1.88505461865975E+00,9.17512861799617E-01,4.11878012718789E+03,2.48580652003284E-01
6.63557703831833E+05,1.90782319185672E+00,9.40028173780437E-01,4.11901803129044E+03,2.48556625791538E-01
6.63591544785986E+05,1.93089638893085E+00,9.63096000384940E-01,4.11922436026372E+03,2.48532208569702E-01
6.63624708921055E+05,1.95427873503743E+00,9.86729900048844E-01,4.11939897340959E+03,2.48507393554493E-01
6.63657209773423E+05,1.97797482892824E+00,1.01094376392513E+00,4.11954173090994E+03,2.48482173836181E-01
6.63689060608743E+05,2.00198934423784E+00,1.03575182404888E+00,4.11965249384431E+03,2.48456542376050E-01
6.63720274427357E+05,2.02632703079348E+00,1.06116866170207E+00,4.11973112420732E+03,2.48430492003799E-01
6.63750863969599E+05,2.05099271595009E+00,1.08720921598440E+00,4.11977748492606E+03,2.48404015414889E-01
6.63780841720996E+05,2.07599130594927E+00,1.11388879259354E+00,4.11979143987736E+03,2.48377105167830E-01
6.63810219917365E+05,2.10132778730426E+00,1.14122307282146E+00,4.11977285390492E+03,2.48349753681415E-01
6.63839010549807E+05,2.12700722821043E+00,1.16922812277121E+00,4.11972159283633E+03,2.48321953231882E-01
6.63867225369599E+05,2.15303477998248E+00,1.19792040280010E+00,4.11963752349991E+03,2.48293695950025E-01
6.63894875892996E+05,2.17941567851834E+00,1.22731677719450E+00,4.11952051374147E+03,2.48264973818238E-01
6.63921973405925E+05,2.20615524579062E+00,1.25743452408207E+00,4.11937043244090E+03,2.48235778667489E-01
6.63948528968596E+05,2.23325889136599E+00,1.28829134558711E+00,4.11918714952851E+03,2.48206102174233E-01
6.63974553420013E+05,2.26073211395319E+00,1.31990537823528E+00,4.11897053600135E+03,2.48175935857256E-01
6.64000057382402E+05,2.28858050298041E+00,1.35229520361368E+00,4.11872046393919E+03,2.48145271074446E-01
6.64025051265543E+05,2.31680974020206E+00,1.38547985929232E+00,4.11843680652046E+03,2.48114099019497E-01
6.64049545271021E+05,2.34542560133612E+00,1.41947885001369E+00,4.11811943803786E+03,2.48082410718534E-01
6.64073549396389E+05,2.37443395773265E+00,1.45431215915719E+00,4.11776823391383E+03,2.48050197026667E-01
6.64097073439250E+05,2.40384077807353E+00,1.49000026048438E+00,4.11738307071582E+03,2.48017448624469E-01
6.64120127001254E+05,2.43365213010462E+00,1.52656413017268E+00,4.11696382617125E+03,2.47984156014370E-01
6.64142719492018E+05,2.46387418240128E+00,1.56402525914487E+00,4.11651037918234E+03,2.47950309516974E-01
6.64164860132967E+05,2.49451320616653E+00,1.60240566569999E+00,4.11602260984057E+03,2.47915899267296E-01
6.64186557961096E+05,2.52557557706470E+00,1.64172790845556E+00,4.11550039944098E+03,2.47880915210902E-01
6.64207821832663E+05,2.55706777708890E+00,1.68201509960605E+00,4.11494363049620E+03,2.47845347099983E-01
6.64228660426799E+05,2.58899639646558E+00,1.72329091850825E+00,4.11435218675009E+03,2.47809184489315E-01
6.64249082249052E+05,2.62136813559392E+00,1.76557962559805E+00,4.11372595319123E+03,2.47772416732150E-01
6.64269095634860E+05,2.65418980702429E+00,1.80890607665094E+00,4.11306481606602E+03,2.47735032975999E-01
6.64288708752952E+05,2.68746833747332E+00,1.85329573739070E+00,4.11236866289150E+03,2.47697022158323E-01
6.64307929608681E+05,2.72121076987842E+00,1.89877469845736E+00,4.11163738246785E+03,2.47658373002132E-01
6.64326766047297E+05,2.75542426549196E+00,1.94536969074247E+00,4.11087086489053E+03,2.47619074011469E-01
6.64345225757140E+05,2.79011610601557E+00,1.99310810110020E+00,4.11006900156214E+03,2.47579113466808E-01
6.64363316272786E+05,2.82529369577625E+00,2.04201798844465E+00,4.10923168520384E+03,2.47538479420332E-01
6.64381044978119E+05,2.86096456394446E+00,2.09212810024182E+00,4.10835880986642E+03,2.47497159691108E-01
6.64398419109346E+05,2.89713636679552E+00,2.14346788940653E+00,4.10745027094108E+03,2.47455141860155E-01
6.64415445757948E+05,2.93381689001445E+00,2.19606753161316E+00,4.10650596516970E+03,2.47412413265385E-01
6.64432131873578E+05,2.97101405104685E+00,2.24995794303267E+00,4.10552579065474E+03,2.47368960996441E-01
6.64448484266895E+05,3.00873590149462E+00,2.30517079850331E+00,4.10450964686880E+03,2.47324771889407E-01
6.64464509612346E+05,3.04699062955946E+00,2.36173855014835E+00,4.10345743466364E+03,2.47279832521392E-01
6.64480214450888E+05,3.08578656253366E+00,2.41969444644976E+00,4.10236905627882E+03,2.47234129205000E-01
6.64495605192659E+05,3.12513216934075E+00,2.47907255179120E+00,4.10124441534988E+03,2.47187647982652E-01
6.64510688119595E+05,3.16503606312530E+00,2.53990776647915E+00,4.10008341691605E+03,2.47140374620792E-01
6.64525469387992E+05,3.20550700389459E+00,2.60223584725650E+00,4.09888596742749E+03,2.47092294603944E-01
6.64539955031021E+05,3.24655390121247E+00,2.66609342831929E+00,4.09765197475197E+03,2.47043393128636E-01
6.64554150961190E+05,3.28818581694595E+00,2.73151804284806E+00,4.09638134818116E+03,2.46993655097175E-01
6.64568062972755E+05,3.33041196806762E+00,2.79854814506955E+00,4.09507399843629E+03,2.46943065111280E-01
6.64581696744089E+05,3.37324172951259E+00,2.86722313285759E+00,4.09372983767334E+03,2.46891607465558E-01
6.64595057839996E+05,3.41668463709390E+00,2.93758337089083E+00,4.09234877948767E+03,2.46839266140822E-01
6.64608151713985E+05,3.46075039047537E+00,3.00967021437731E+00,4.09093073891802E+03,2.46786024797260E-01
6.64620983710494E+05,3.50544885620376E+00,3.08352603336053E+00,4.08947563245007E+03,2.46731866767429E-01
6.64633559067073E+05,3.55079007080366E+00,3.15919423762489E+00,4.08798337801922E+03,2.46676775049084E-01
6.64645882916521E+05,3.59678424393319E+00,3.23671930220962E+00,4.08645389501295E+03,2.46620732297832E-01
6.64657960288979E+05,3.64344176160311E+00,3.31614679354803E+00,4.08488710427243E+03,2.46563720819614E-01
6.64669796113989E+05,3.69077318946372E+00,3.39752339625258E+00,4.08328292809352E+03,2.46505722562996E-01
6.64681395222498E+05,3.73878927615544E+00,3.48089694055185E+00,4.08164129022713E+03,2.46446719111278E-01
6.64692762348837E+05,3.78750095673063E+00,3.56631643040600E+00,4.07996211587889E+03,2.46386691674407E-01
6.64703902132649E+05,3.83691935614250E+00,3.65383207230705E+00,4.07824533170814E+03,2.46325621080693E-01
6.64714819120785E+05,3.88705579280779E+00,3.74349530479013E+00,4.07649086582621E+03,2.46263487768320E-01
6.64725517769158E+05,3.93792178224088E+00,3.83535882866558E+00,4.07469864779398E+03,2.46200271776648E-01
6.64736002444564E+05,3.98952904076479E+00,3.92947663799664E+00,4.07286860861869E+03,2.46135952737302E-01
6.64746277426462E+05,4.04188948929698E+00,4.02590405183391E+00,4.07100068074997E+03,2.46070509865034E-01
6.64756346908721E+05,4.09501525721418E+00,4.12469774672960E+00,4.06909479807515E+03,2.46003921948361E-01
6.64766215001336E+05,4.14891868629899E+00,4.22591579005212E+00,4.06715089591372E+03,2.45936167339971E-01
6.64775885732098E+05,4.20361233476488E+00,4.32961767411126E+00,4.06516891101100E+03,2.45867223946883E-01
6.64785363048245E+05,4.25910898137138E+00,4.43586435113176E+00,4.06314878153094E+03,2.45797069220362E-01
6.64794650818069E+05,4.31542162962008E+00,4.54471826907484E+00,4.06109044704810E+03,2.45725680145579E-01
6.64803752832497E+05,4.37256351204128E+00,4.65624340834321E+00,4.05899384853878E+03,2.45653033231009E-01
6.64812672806636E+05,4.43054809457152E+00,4.77050531938722E+00,4.05685892837114E+03,2.45579104497559E-01
6.64821414381292E+05,4.48938908102370E+00,4.88757116123399E+00,4.05468563029453E+03,2.45503869467417E-01
6.64829981124455E+05,4.54910041765115E+00,5.00750974095950E+00,4.05247389942778E+03,2.45427303152617E-01
6.64838376532755E+05,4.60969629780914E+00,5.13039155412960E+00,4.05022368224663E+03,2.45349380043311E-01
6.64846604032889E+05,4.67119116671805E+00,5.25628882623708E+00,4.04793492657006E+03,2.45270074095731E-01
6.64854666983020E+05,4.73359972632832E+00,5.38527555515457E+00,4.04560758154560E+03,2.45189358719851E-01
6.64862568674148E+05,4.79693694028788E+00,5.51742755462431E+00,4.04324159763379E+03,2.45107206766714E-01
6.64870312331454E+05,4.86121803902017E+00,5.65282249882122E+00,4.04083692659134E+03,2.45023590515443E-01
6.64877901115614E+05,4.92645852491050E+00,5.79153996800558E+00,4.03839352145334E+03,2.44938481659896E-01
6.64885338124091E+05,4.99267417760651E+00,5.93366149529809E+00,4.03591133651434E+03,2.44851851294980E-01
6.64892626392398E+05,5.05988105943337E+00,6.07927061459976E+00,4.03339032730831E+03,2.44763669902602E-01
6.64899768895339E+05,5.12809552093136E+00,6.22845290969511E+00,4.03083045058726E+03,2.44673907337243E-01
6.64906768548221E+05,5.19733420651247E+00,6.38129606455343E+00,4.02823166429888E+03,2.44582532811151E-01
6.64913628208046E+05,5.26761406024056E+00,6.53788991486011E+00,4.02559392756291E+03,2.44489514879134E-01
6.64920350674674E+05,5.33895233174760E+00,6.69832650082920E+00,4.02291720064605E+03,2.44394821422950E-01
6.64926938691969E+05,5.41136658227327E+00,6.86270012129196E+00,4.02020144493587E+03,2.44298419635271E-01
6.64933394948919E+05,5.48487469084769E+00,7.03110738912983E+00,4.01744662291311E+03,2.44200276003211E-01
6.64939722080729E+05,5.55949486060805E+00,7.20364728805490E+00,4.01465269812284E+03,2.44100356291412E-01
6.64945922669904E+05,5.63524562526141E+00,7.38042123079091E+00,4.01181963514412E+03,2.43998625524660E-01
6.64951999247295E+05,5.71214585569309E+00,7.56153311867830E+00,4.00894739955818E+03,2.43895047970027E-01
6.64957954293138E+05,5.79021476672767E+00,7.74708940274555E+00,4.00603595791528E+03,2.43789587118518E-01
6.64963790238064E+05,5.86947192404633E+00,7.93719914628143E+00,4.00308527769977E+03,2.43682205666215E-01
6.64969509464092E+05,5.94993725125742E+00,8.13197408892735E+00,4.00009532729401E+03,2.43572865494885E-01
6.64975114305599E+05,6.03163103713966E+00,8.33152871236248E+00,3.99706607594032E+03,2.43461527652053E-01
6.64980607050276E+05,6.11457394304962E+00,8.53598030759014E+00,3.99399749370146E+03,2.43348152330513E-01
6.64985989940059E+05,6.19878701050416E+00,8.74544904387787E+00,3.99088955141936E+03,2.43232698847257E-01
6.64991265172047E+05,6.28429166893854E+00,8.96005803938186E+00,3.98774222067222E+03,2.43115125621807E-01
6.64996434899395E+05,6.37110974365816E+00,9.17993343352908E+00,3.98455547372955E+03,2.42995390153931E-01
6.65001501232196E+05,6.45926346396304E+00,9.40520446113294E+00,3.98132928350584E+03,2.42873449000711E-01
6.65006466238341E+05,6.54877547148600E+00,9.63600352837645E+00,3.97806362351174E+03,2.42749257752958E-01
6.65011331944363E+05,6.63966882871402E+00,9.87246629061402E+00,3.97475846780393E+03,2.42622771010939E-01
6.65016100336265E+05,6.73196702773031E+00,1.01147317321189E+01,3.97141379093237E+03,2.42493942359397E-01
6.65020773360329E+05,6.82569399916622E+00,1.03629422477801E+01,3.96802956788578E+03,2.42362724341836E-01
6.65025352923911E+05,6.92087412136168E+00,1.06172437267730E+01,3.96460577403517E+03,2.42229068434052E-01
6.65029840896222E+05,7.01753222976636E+00,1.08777856383233E+01,3.96114238507476E+03,2.42092925016877E-01
6.65034239109086E+05,7.11569362656962E+00,1.11447211195629E+01,3.95763937696081E+03,2.41954243348111E-01
6.65038549357693E+05,7.21538409056615E+00,1.14182070655274E+01,3.95409672584819E+03,2.41812971533611E-01
6.65042773401329E+05,7.31662988727875E+00,1.16984042213872E+01,3.95051440802427E+03,2.41669056497511E-01
6.65046912964091E+05,7.41945777932651E+00,1.19854772769116E+01,3.94689239984065E+03,2.41522443951538E-01
6.65050969735598E+05,7.51844182395071E+00,1.22795996139625E+01,3.94466082741215E+03,2.41373078363391E-01
6.65054945371675E+05,7.60927028964555E+00,1.25809483549138E+01,3.94488526873018E+03,2.41221013161171E-01
6.65058841495031E+05,7.70091232542417E+00,1.28896933535461E+01,3.94518246721951E+03,2.41066390212164E-01
6.65062659695919E+05,7.79334457097887E+00,1.32060162786938E+01,3.94555912183115E+03,2.40909170544386E-01
6.65066401532789E+05,7.88653978659827E+00,1.35301032837763E+01,3.94602258100075E+03,2.40749315176496E-01
6.65070068532923E+05,7.98046632442282E+00,1.38621451217950E+01,3.94658093090765E+03,2.40586785198792E-01
6.65073662193053E+05,8.07508751031122E+00,1.42023372642067E+01,3.94724309937415E+03,2.40421541867066E-01
6.65077183979981E+05,8.17036091748510E+00,1.45508800240868E+01,3.94801897882081E+03,2.40253546711504E-01
6.65080635331170E+05,8.26623750832460E+00,1.49079786840033E+01,3.94891957258121E+03,2.40082761663340E-01
6.65084017655336E+05,8.36266061450527E+00,1.52738436291207E+01,3.94995717003269E+03,2.39909149202518E-01
6.65087332333018E+05,8.45956471763195E+00,1.56486904862943E+01,3.95114555751268E+03,2.39732672530354E-01
6.65090580717147E+05,8.55687398191295E+00,1.60327402700489E+01,3.95250027398887E+03,2.39553295772136E-01
6.65093764133593E+05,8.65450047638241E+00,1.64262195365962E+01,3.95403892311322E+03,2.39370984215799E-01
6.65096883881710E+05,8.75234200542835E+00,1.68293605473932E+01,3.95578155686864E+03,2.39185704594299E-01
6.65099941234864E+05,8.85027944113171E+00,1.72424014442786E+01,3.95775115086924E+03,2.38997425421392E-01
6.65102937440956E+05,8.94817341654756E+00,1.76655864388185E+01,3.95997419802065E+03,2.38806117393046E-01
6.65105873722926E+05,9.04586019192793E+00,1.80991660195707E+01,3.96248145644204E+03,2.38611753870256E-01
6.65108751279256E+05,9.14314644042105E+00,1.85433971820569E+01,3.96530890041038E+03,2.38414311463599E-01
6.65111571284460E+05,9.23980260817614E+00,1.89985436883374E+01,3.96849894128349E+03,2.38213770746100E-01
6.65114334889560E+05,9.33555437386725E+00,1.94648763656639E+01,3.97210201141808E+03,2.38010117129483E-01
6.65117043222557E+05,9.43007154645514E+00,1.99426734576547E+01,3.97617864191440E+03,2.37803341950503E-01
6.65119697388895E+05,9.52295346978761E+00,2.04322210472421E+01,3.98080222066113E+03,2.37593443830340E-01
6.65122298471906E+05,9.61370960544202E+00,2.09338135793669E+01,3.98606270025540E+03,2.37380430392916E-01
6.65124847533257E+05,9.70173337347493E+00,2.14477545247915E+01,3.99207165148664E+03,2.37164320460666E-01
6.65127345613381E+05,9.78626643658594E+00,2.19743572467369E+01,3.99896925277714E+03,2.36945146893563E-01
6.65129793731902E+05,9.86634924240518E+00,2.25139461649646E+01,4.00693411221498E+03,2.36722960306519E-01
6.65132192888053E+05,9.94075150450556E+00,2.30668583633851E+01,4.01619731024368E+03,2.36497834003445E-01
6.65134544061081E+05,1.00078729291654E+01,2.36334458735177E+01,4.02706285709529E+03,2.36269870622213E-01
6.65136848210648E+05,1.00655990776911E+01,2.42140790087992E+01,4.03993811282023E+03,2.36039211224248E-01
6.65139106277224E+05,1.01110884244472E+01,2.48091513720856E+01,4.05538005146201E+03,2.35806047936311E-01
6.65141319182469E+05,1.01404520815102E+01,2.54190875935385E+01,4.07416739038349E+03,2.35570641845315E-01
6.65143487829608E+05,1.01482633043193E+01,2.60443556492059E+01,4.09741618339045E+03,2.35333348803595E-01
6.65145613103805E+05,1.01267930722084E+01,2.66854870986558E+01,4.12677084089733E+03,2.35094657366870E-01
6.65147695872518E+05,1.00648002785853E+01,2.73431114788630E+01,4.16473085170274E+03,2.34855245674968E-01
6.65149736985857E+05,9.94559693776250E+00,2.80180169583499E+01,4.21523176770028E+03,2.34616068379712E-01
6.65151737276928E+05,9.74395556034832E+00,2.87112617586815E+01,4.28472506294567E+03,2.34378491763560E-01
6.65153697562179E+05,9.42128850271603E+00,2.94243883400492E+01,4.38428973664270E+03,2.34144506185426E-01
6.65155618641724E+05,8.91876071652028E+00,3.01598565766798E+01,4.53401131225294E+03,2.33917059756483E-01
6.65157501299679E+05,8.15002113628878E+00,3.09219713012057E+01,4.77270908418272E+03,2.33700567029255E-01
6.65159346304474E+05,7.00365208799939E+00,3.17190020706677E+01,5.18137630040171E+03,2.33501608005652E-01
6.65161154409173E+05,5.38993234739789E+00,3.25684195233965E+01,5.94545438406080E+03,2.33329588466992E-01
6.65162926351779E+05,3.39883451436712E+00,3.35112557006069E+01,7.54067464836286E+03,2.33196279355642E-01
6.65164662855532E+05,1.52305074919188E+00,3.46585129582914E+01,1.13598561385867E+04,2.33111463932965E-01
6.65166364629211E+05,4.20538104483825E-01,3.63859836324360E+01,2.18830771273801E+04,2.33072928302379E-01
6.65168032367415E+05,8.02492861894483E-02,4.06737441251784E+01,5.15092808526380E+04,2.33038629703521E-01
6.65169666750856E+05,2.50890815401695E-02,6.40701164172963E+01,1.03204595093521E+05,2.32998025549945E-01
6.65171268446628E+05,2.01550803533776E-02,1.11558870511368E+02,1.32269982987988E+05,2.32917635613427E-01
6.65171268446628E+05,2.01550803533776E-02,1.11558870511368E+02,1.32269982987988E+05,2.32917635613427E-01
6.65171368446628E+05,2.01550803533776E-02,4.22729070438173E+01,1.03776925281449E+05,2.32917635613427E-01
6.65172368446628E+05,2.01550803533776E-02,3.44072817756858E+00,5.54303807258451E+04,2.32917635613427E-01
6.65183368446628E+05,2.01550803533776E-02,1.33844443279393E-01,2.46170131106853E+04,2.32917635613427E-01
6.65304368446628E+05,2.01550803533776E-02,4.71192309751597E-03,1.06631328244972E+04,2.32917635613427E-01
6.66635368446628E+05,2.01550803533776E-02,1.64309829516077E-04,4.60787996065795E+03,2.32917635613427E-01
6.81276368446628E+05,2.01550803533776E-02,5.72468424219470E-06,1.99077947656009E+03,2.32917635613427E-01
8.42327368446628E+05,2.01550803533776E-02,1.99436759958946E-07,8.60075493007617E+02,2.32917635613427E-01
2.61388836844662E+06,2.01550803533776E-02,6.94793525546577E-09,3.71577331288476E+02,2.32917635613427E-01
2.21010593684466E+07,2.01550803533776E-02,2.42050526673126E-10,1.60532059925306E+02,2.32917635613427E-01
1.00665171268446E+08,2.01550803533776E-02,2.80223212759728E-11,9.36399768241338E+01,2.32917635613427E-01
