##  Star in a Box 
## https://lco.global/starinabox 
## Data for a 1.5 solar mass star
## Columns are:
## Time, Radius (R_sun), Luminosity (L_sun), Surface Temperature (K), Mass (M_sun)
8.46066731973734E+02,1.60873101531688E+00,5.28912966744729E+00,6.90846996260666E+03,1.50000000000000E+00
8.73359207198693E+02,1.61564344517912E+00,5.31238909642156E+00,6.90124181682532E+03,1.50000000000000E+00
9.00651682423652E+02,1.62268585208024E+00,5.33577772570771E+00,6.89381691226099E+03,1.50000000000000E+00
9.27944157648611E+02,1.62986278383001E+00,5.35929636060601E+00,6.88618933285975E+03,1.50000000000000E+00
9.55236632873570E+02,1.63717886444168E+00,5.38294581193593E+00,6.87835323081226E+03,1.50000000000000E+00
9.82529108098529E+02,1.64463879502126E+00,5.40672689607682E+00,6.87030283251956E+03,1.50000000000000E+00
1.00982158332348E+03,1.65224735439684E+00,5.43064043500898E+00,6.86203244523360E+03,1.50000000000000E+00
1.03711405854844E+03,1.66000939943709E+00,5.45468725635502E+00,6.85353646444423E+03,1.50000000000000E+00
1.06440653377340E+03,1.66792986500184E+00,5.47886819342157E+00,6.84480938208990E+03,1.50000000000000E+00
1.09169900899836E+03,1.67601376346109E+00,5.50318408524125E+00,6.83584579567525E+03,1.50000000000000E+00
1.11899148422332E+03,1.68426618371115E+00,5.52763577661507E+00,6.82664041838475E+03,1.50000000000000E+00
1.14628395944828E+03,1.69269228960894E+00,5.55222411815511E+00,6.81718809028767E+03,1.50000000000000E+00
1.17357643467324E+03,1.70129731773637E+00,5.57694996632751E+00,6.80748379073634E+03,1.50000000000000E+00
1.20086890989820E+03,1.71008657439710E+00,5.60181418349584E+00,6.79752265206570E+03,1.50000000000000E+00
1.22816138512316E+03,1.71906543173778E+00,5.62681763796482E+00,6.78729997470923E+03,1.50000000000000E+00
1.25545386034812E+03,1.72823932287391E+00,5.65196120402436E+00,6.77681124385291E+03,1.50000000000000E+00
1.28274633557308E+03,1.73761373588835E+00,5.67724576199394E+00,6.76605214775585E+03,1.50000000000000E+00
1.31003881079804E+03,1.74719420655658E+00,5.70267219826737E+00,6.75501859787311E+03,1.50000000000000E+00
1.33733128602299E+03,1.75698630963824E+00,5.72824140535789E+00,6.74370675092341E+03,1.50000000000000E+00
1.36462376124795E+03,1.76699564855809E+00,5.75395428194361E+00,6.73211303305154E+03,1.50000000000000E+00
1.39191623647291E+03,1.77722784328217E+00,5.77981173291333E+00,6.72023416624247E+03,1.50000000000000E+00
1.41920871169787E+03,1.78768851617578E+00,5.80581466941274E+00,6.70806719715144E+03,1.50000000000000E+00
1.44650118692283E+03,1.79838327560957E+00,5.83196400889094E+00,6.69560952852156E+03,1.50000000000000E+00
1.47379366214779E+03,1.80931769705730E+00,5.85826067514734E+00,6.68285895336794E+03,1.50000000000000E+00
1.50108613737275E+03,1.82049730140521E+00,5.88470559837897E+00,6.66981369211464E+03,1.50000000000000E+00
1.52837861259771E+03,1.83192753016668E+00,5.91129971522815E+00,6.65647243287835E+03,1.50000000000000E+00
1.55567108782267E+03,1.84361371726797E+00,5.93804396883046E+00,6.64283437510027E+03,1.50000000000000E+00
1.58296356304763E+03,1.85556105704092E+00,5.96493930886325E+00,6.62889927673532E+03,1.50000000000000E+00
1.61025603827259E+03,1.86777456802633E+00,5.99198669159435E+00,6.61466750521596E+03,1.50000000000000E+00
1.63754851349754E+03,1.88025905215715E+00,6.01918707993133E+00,6.60014009241570E+03,1.50000000000000E+00
1.66484098872250E+03,1.89301904885468E+00,6.04654144347103E+00,6.58531879384637E+03,1.50000000000000E+00
1.69213346394746E+03,1.90605878353137E+00,6.07405075854959E+00,6.57020615233180E+03,1.50000000000000E+00
1.71942593917242E+03,1.91938210995387E+00,6.10171600829274E+00,6.55480556641023E+03,1.50000000000000E+00
1.74671841439738E+03,1.93299244587604E+00,6.12953818266666E+00,6.53912136372823E+03,1.50000000000000E+00
1.77401088962234E+03,1.94689270130745E+00,6.15751827852909E+00,6.52315887969998E+03,1.50000000000000E+00
1.80130336484730E+03,1.96108519873601E+00,6.18565729968094E+00,6.50692454171826E+03,1.50000000000000E+00
1.82859584007226E+03,1.97557158457535E+00,6.21395625691829E+00,6.49042595921761E+03,1.50000000000000E+00
1.85588831529722E+03,1.99035273105922E+00,6.24241616808478E+00,6.47367201990576E+03,1.50000000000000E+00
1.88318079052218E+03,2.00542862775561E+00,6.27103805812447E+00,6.45667299249763E+03,1.50000000000000E+00
1.91047326574714E+03,2.02079826182533E+00,6.29982295913502E+00,6.43944063630706E+03,1.50000000000000E+00
1.93776574097210E+03,2.03645948610230E+00,6.32877191042144E+00,6.42198831807556E+03,1.50000000000000E+00
1.96505821619705E+03,2.05240887402903E+00,6.35788595855015E+00,6.40433113644559E+03,1.50000000000000E+00
1.99235069142201E+03,2.06864156044047E+00,6.38716615740352E+00,6.38648605451898E+03,1.50000000000000E+00
2.01964316664697E+03,2.08515106715598E+00,6.41661356823483E+00,6.36847204097962E+03,1.50000000000000E+00
2.04693564187193E+03,2.10192911231368E+00,6.44622925972370E+00,6.35031022030520E+03,1.50000000000000E+00
2.07422811709689E+03,2.11896540236759E+00,6.47601430803190E+00,6.33202403264625E+03,1.50000000000000E+00
2.10152059232185E+03,2.13624740566827E+00,6.50596979685970E+00,6.31363940401341E+03,1.50000000000000E+00
2.12881306754681E+03,2.15376010656692E+00,6.53609681750259E+00,6.29518492748798E+03,1.50000000000000E+00
2.15610554277177E+03,2.17148573902451E+00,6.56639646890847E+00,6.27669205625757E+03,1.50000000000000E+00
2.18339801799673E+03,2.18940349877822E+00,6.59686985773535E+00,6.25819530938050E+03,1.50000000000000E+00
2.21069049322169E+03,2.20748923322259E+00,6.62751809840941E+00,6.23973249130195E+03,1.50000000000000E+00
2.23798296844665E+03,2.22571510830998E+00,6.65834231318367E+00,6.22134492628520E+03,1.50000000000000E+00
2.26527544367161E+03,2.24404925197242E+00,6.68934363219698E+00,6.20307770908425E+03,1.50000000000000E+00
2.29256791889657E+03,2.26245537382443E+00,6.72052319353359E+00,6.18497997337589E+03,1.50000000000000E+00
2.31986039412152E+03,2.28089236123430E+00,6.75188214328313E+00,6.16710517969212E+03,1.50000000000000E+00
2.34715286934648E+03,2.29931385226157E+00,6.78342163560115E+00,6.14951142485404E+03,1.50000000000000E+00
2.37444534457144E+03,2.31766778646516E+00,6.81514283277005E+00,6.13226177521150E+03,1.50000000000000E+00
2.40173781979640E+03,2.33589593520262E+00,6.84704690526057E+00,6.11542462634566E+03,1.50000000000000E+00
2.42903029502136E+03,2.35393341378408E+00,6.87913503179377E+00,6.09907409230229E+03,1.50000000000000E+00
2.45632277024632E+03,2.37170817872923E+00,6.91140839940343E+00,6.08329042790138E+03,1.50000000000000E+00
2.48361524547128E+03,2.38914051442098E+00,6.94386820349911E+00,6.06816048822390E+03,1.50000000000000E+00
2.51090772069624E+03,2.40614251467207E+00,6.97651564792953E+00,6.05377823002306E+03,1.50000000000000E+00
2.53820019592120E+03,2.42261756613762E+00,7.00935194504660E+00,6.04024526055883E+03,1.50000000000000E+00
2.56549267114616E+03,2.43845984213416E+00,7.04237831576992E+00,6.02767144022951E+03,1.50000000000000E+00
2.59278514637112E+03,2.45355381727690E+00,7.07559598965176E+00,6.01617554639279E+03,1.50000000000000E+00
2.62007762159608E+03,2.46777381543135E+00,7.10900620494265E+00,6.00588600695692E+03,1.50000000000000E+00
2.64737009682103E+03,2.48098360579725E+00,7.14261020865742E+00,5.99694171370802E+03,1.50000000000000E+00
2.67466257204599E+03,2.49303606449820E+00,7.17640925664181E+00,5.98949292695961E+03,1.50000000000000E+00
2.70195504727095E+03,2.50377292182444E+00,7.21040461363964E+00,5.98370228500514E+03,1.50000000000000E+00
2.72924752249591E+03,2.67516728056351E+00,1.05414097299367E+01,6.36541523178977E+03,1.50000000000000E+00
2.73299066794335E+03,2.70875150576133E+00,1.03267718431917E+01,6.29338209376529E+03,1.50000000000000E+00
2.73673381339079E+03,2.74275734952124E+00,1.01165042848568E+01,6.22216410648664E+03,1.50000000000000E+00
2.74047695883823E+03,2.77719010487025E+00,9.91051806891632E+00,6.15175204543913E+03,1.50000000000000E+00
2.74422010428567E+03,2.81205513128441E+00,9.70872602123416E+00,6.08213679049576E+03,1.50000000000000E+00
2.74796324973311E+03,2.84735785552297E+00,9.51104274266222E+00,6.01330932473587E+03,1.50000000000000E+00
2.75170639518055E+03,2.88310377247309E+00,9.31738457289872E+00,5.94526073327724E+03,1.50000000000000E+00
2.75544954062799E+03,2.91929844600507E+00,9.12766955508301E+00,5.87798220212143E+03,1.50000000000000E+00
2.75919268607543E+03,2.95594750983844E+00,8.94181740111103E+00,5.81146501701208E+03,1.50000000000000E+00
2.76293583152287E+03,2.99305666841878E+00,8.75974945765715E+00,5.74570056230625E+03,1.50000000000000E+00
2.76667897697031E+03,3.03063169780567E+00,8.58138867288774E+00,5.68068031985844E+03,1.50000000000000E+00
2.77042212241775E+03,3.06867844657173E+00,8.40665956385259E+00,5.61639586791732E+03,1.50000000000000E+00
2.77416526786519E+03,3.10720283671293E+00,8.23548818454021E+00,5.55283888003484E+03,1.50000000000000E+00
2.77790841331263E+03,3.14621086457036E+00,8.06780209458364E+00,5.49000112398782E+03,1.50000000000000E+00
2.78165155876007E+03,3.18570860176357E+00,7.90353032860335E+00,5.42787446071160E+03,1.50000000000000E+00
2.78539470420751E+03,3.22570219613564E+00,7.74260336617450E+00,5.36645084324587E+03,1.50000000000000E+00
2.78913784965495E+03,3.26619787271005E+00,7.58495310240560E+00,5.30572231569239E+03,1.50000000000000E+00
2.79288099510239E+03,3.30720193465965E+00,7.43051281911625E+00,5.24568101218447E+03,1.50000000000000E+00
2.79662414054983E+03,3.34872076428772E+00,7.27921715660182E+00,5.18631915586817E+03,1.50000000000000E+00
2.80036728599727E+03,3.39076082402140E+00,7.13100208597288E+00,5.12762905789501E+03,1.50000000000000E+00
2.80411043144471E+03,3.43332865741757E+00,6.98580488205803E+00,5.06960311642601E+03,1.50000000000000E+00
2.80411043144471E+03,3.43332865741759E+00,6.98580488205795E+00,5.06960311642599E+03,1.50000000000000E+00
2.80729863676278E+03,3.47965923326455E+00,7.15723307985772E+00,5.06635327937924E+03,1.49999490215234E+00
2.81042307797448E+03,3.52668041600833E+00,7.33286804087189E+00,5.06305857553157E+03,1.49998971457661E+00
2.81348503036195E+03,3.57440336680978E+00,7.51281299698979E+00,5.05971904350060E+03,1.49998443559525E+00
2.81648574370167E+03,3.62283943763457E+00,7.69717371336026E+00,5.05633472490054E+03,1.49997906349764E+00
2.81942644277459E+03,3.67200017463154E+00,7.88605855055661E+00,5.05290566434387E+03,1.49997359653933E+00
2.82230832786606E+03,3.72189732157220E+00,8.07957852826703E+00,5.04943190944245E+03,1.49996803294140E+00
2.82513257525569E+03,3.77254282335230E+00,8.27784739054798E+00,5.04591351080806E+03,1.49996237088975E+00
2.82790033769754E+03,3.82394882955688E+00,8.48098167267882E+00,5.04235052205238E+03,1.49995660853434E+00
2.83061274489055E+03,3.87612769808972E+00,8.68910076965705E+00,5.03874299978638E+03,1.49995074398846E+00
2.83327090393969E+03,3.92909199886851E+00,8.90232700637438E+00,5.03509100361920E+03,1.49994477532797E+00
2.83587589980786E+03,3.98285451758688E+00,9.12078570951488E+00,5.03139459615638E+03,1.49993870059056E+00
2.83842879575866E+03,4.03742825954459E+00,9.34460528121743E+00,5.02765384299759E+03,1.49993251777489E+00
2.84093063379044E+03,4.09282645354703E+00,9.57391727454601E+00,5.02386881273378E+03,1.49992622483983E+00
2.84338243506159E+03,4.14906255587535E+00,9.80885647081167E+00,5.02003957694368E+03,1.49991981970365E+00
2.84578520030732E+03,4.20615025432858E+00,1.00495609587922E+01,5.01616621018984E+03,1.49991330024312E+00
2.84813991024813E+03,4.26410347233891E+00,1.02961722158958E+01,5.01224879001404E+03,1.49990666429270E+00
2.85044752599013E+03,4.32293637316163E+00,1.05488351913161E+01,5.00828739693209E+03,1.49989990964363E+00
2.85270898941728E+03,4.38266336414101E+00,1.08076983912286E+01,5.00428211442818E+03,1.49989303404304E+00
2.85492522357590E+03,4.44329910105353E+00,1.10729139660767E+01,5.00023302894849E+03,1.49988603519303E+00
2.85709713305134E+03,4.50485849252985E+00,1.13446378000005E+01,4.99614022989438E+03,1.49987891074976E+00
2.85922560433727E+03,4.56735670455708E+00,1.16230296024598E+01,4.99200380961492E+03,1.49987165832244E+00
2.86131150619748E+03,4.63080916506271E+00,1.19082530021056E+01,4.98782386339890E+03,1.49986427547240E+00
2.86335569002049E+03,4.69523156858165E+00,1.22004756429551E+01,4.98360048946622E+03,1.49985675971205E+00
2.86535899016704E+03,4.76063988100821E+00,1.24998692829269E+01,4.97933378895877E+03,1.49984910850391E+00
2.86732222431066E+03,4.82705034443411E+00,1.28066098947937E+01,4.97502386593071E+03,1.49984131925950E+00
2.86924619377140E+03,4.89447948207452E+00,1.31208777696134E+01,4.97067082733820E+03,1.49983338933835E+00
2.87113168384293E+03,4.96294410328357E+00,1.34428576226970E+01,4.96627478302856E+03,1.49982531604684E+00
2.87297946411303E+03,5.03246130866088E+00,1.37727387021781E+01,4.96183584572888E+03,1.49981709663714E+00
2.87479028877773E+03,5.10304849525109E+00,1.41107149002459E+01,4.95735413103406E+03,1.49980872830606E+00
2.87656489694913E+03,5.17472336183773E+00,1.44569848671079E+01,4.95282975739435E+03,1.49980020819388E+00
2.87830401295711E+03,5.24750391433340E+00,1.48117521277498E+01,4.94826284610224E+03,1.49979153338317E+00
2.88000834664492E+03,5.32140847126800E+00,1.51752252015595E+01,4.94365352127888E+03,1.49978270089758E+00
2.88167859365898E+03,5.39645566937681E+00,1.55476177248878E+01,4.93900190985996E+03,1.49977370770061E+00
2.88331543573276E+03,5.47266446929008E+00,1.59291485766158E+01,4.93430814158101E+03,1.49976455069433E+00
2.88491954096507E+03,5.55005416132645E+00,1.63200420068041E+01,4.92957234896217E+03,1.49975522671813E+00
2.88649156409272E+03,5.62864437139152E+00,1.67205277684989E+01,4.92479466729243E+03,1.49974573254733E+00
2.88803214675783E+03,5.70845506698402E+00,1.71308412527728E+01,4.91997523461339E+03,1.49973606489189E+00
2.88954191776963E+03,5.78950656331122E+00,1.75512236270786E+01,4.91511419170239E+03,1.49972622039503E+00
2.89102149336119E+03,5.87181952951583E+00,1.79819219769992E+01,4.91021168205525E+03,1.49971619563180E+00
2.89247147744093E+03,5.95541499501627E+00,1.84231894514759E+01,4.90526785186837E+03,1.49970598710765E+00
2.89389246183907E+03,6.04031435596251E+00,1.88752854115995E+01,4.90028285002040E+03,1.49969559125698E+00
2.89528502654925E+03,6.12653938180955E+00,1.93384755830538E+01,4.89525682805339E+03,1.49968500444162E+00
2.89664973996522E+03,6.21411222201075E+00,1.98130322122994E+01,4.89018994015343E+03,1.49967422294929E+00
2.89798715911287E+03,6.30305541283326E+00,2.02992342265908E+01,4.88508234313076E+03,1.49966324299209E+00
2.89929782987757E+03,6.39339188429761E+00,2.07973673979190E+01,4.87993419639950E+03,1.49965206070481E+00
2.90058228722698E+03,6.48514496724406E+00,2.13077245109785E+01,4.87474566195674E+03,1.49964067214337E+00
2.90184105542940E+03,6.57833840052784E+00,2.18306055352556E+01,4.86951690436129E+03,1.49962907328315E+00
2.90307464826777E+03,6.67299633834560E+00,2.23663178013393E+01,4.86424809071189E+03,1.49961726001721E+00
2.90428356924937E+03,6.76914335769575E+00,2.29151761815596E+01,4.85893939062495E+03,1.49960522815464E+00
2.90546831181134E+03,6.86680446597489E+00,2.34775032750571E+01,4.85359097621189E+03,1.49959297341871E+00
2.90662935952207E+03,6.96600510871318E+00,2.40536295973965E+01,4.84820302205593E+03,1.49958049144509E+00
2.90776718627859E+03,7.06677117745071E+00,2.46438937748308E+01,4.84277570518855E+03,1.49956777777997E+00
2.90888225649998E+03,7.16912901775806E+00,2.52486427433337E+01,4.83730920506540E+03,1.49955482787817E+00
2.90997502531694E+03,7.27310543740331E+00,2.58682319525164E+01,4.83180370354185E+03,1.49954163710119E+00
2.91104593875756E+03,7.37872771466838E+00,2.65030255745479E+01,4.82625938484811E+03,1.49952820071524E+00
2.91209543392936E+03,7.48602360681733E+00,2.71533967182016E+01,4.82067643556387E+03,1.49951451388919E+00
2.91312393919773E+03,7.59502135871969E+00,2.78197276481563E+01,4.81505504459263E+03,1.49950057169254E+00
2.91413187436074E+03,7.70574971163146E+00,2.85024100096768E+01,4.80939540313553E+03,1.49948636909325E+00
2.91511965082048E+03,7.81823791213670E+00,2.92018450588088E+01,4.80369770466484E+03,1.49947190095561E+00
2.91608767175103E+03,7.93251572125299E+00,2.99184438982234E+01,4.79796214489705E+03,1.49945716203803E+00
2.91703633226297E+03,8.04861342370323E+00,3.06526277188478E+01,4.79218892176557E+03,1.49944214699077E+00
2.91796601956467E+03,8.16656183735749E+00,3.14048280474261E+01,4.78637823539308E+03,1.49942685035364E+00
2.91887711312033E+03,8.28639232284779E+00,3.21754870001560E+01,4.78053028806346E+03,1.49941126655363E+00
2.91976998480488E+03,8.40813679335869E+00,3.29650575425472E+01,4.77464528419349E+03,1.49939538990253E+00
2.92064499905574E+03,8.53182772459768E+00,3.37740037556598E+01,4.76872343030402E+03,1.49937921459443E+00
2.92150251302159E+03,8.65749816494798E+00,3.46028011088731E+01,4.76276493499095E+03,1.49936273470321E+00
2.92234287670811E+03,8.78518174580776E+00,3.54519367393502E+01,4.75677000889583E+03,1.49934594417999E+00
2.92316643312091E+03,8.91491269211874E+00,3.63219097383597E+01,4.75073886467613E+03,1.49932883685049E+00
2.92397351840545E+03,9.04672583308781E+00,3.72132314446224E+01,4.74467171697516E+03,1.49931140641234E+00
2.92476446198430E+03,9.18065661310563E+00,3.81264257448584E+01,4.73856878239179E+03,1.49929364643233E+00
2.92553958669157E+03,9.31674110286555E+00,3.90620293817098E+01,4.73243027944976E+03,1.49927555034362E+00
2.92629920890470E+03,9.45501601068630E+00,4.00205922692171E+01,4.72625642856678E+03,1.49925711144286E+00
2.92704363867356E+03,9.59551869404296E+00,4.10026778160396E+01,4.72004745202328E+03,1.49923832288726E+00
2.92777317984705E+03,9.73828717130949E+00,4.20088632566066E+01,4.71380357393099E+03,1.49921917769160E+00
2.92848813019707E+03,9.88336013371690E+00,4.30397399903946E+01,4.70752502020113E+03,1.49919966872518E+00
2.92918878154009E+03,1.00307769575314E+01,4.40959139295313E+01,4.70121201851248E+03,1.49917978870866E+00
2.92987541985624E+03,1.01805777164564E+01,4.51780058549284E+01,4.69486479827910E+03,1.49915953021090E+00
2.93054832540608E+03,1.03328031942615E+01,4.62866517811537E+01,4.68848359061788E+03,1.49913888564567E+00
2.93120777284491E+03,1.04874948976458E+01,4.74225033302580E+01,4.68206862831584E+03,1.49911784726831E+00
2.93185403133497E+03,1.06446950693355E+01,4.85862281147761E+01,4.67562014579720E+03,1.49909640717233E+00
2.93248736465523E+03,1.08044467014242E+01,4.97785101301233E+01,4.66913837909029E+03,1.49907455728590E+00
2.93310803130909E+03,1.09667935489579E+01,5.10000501566249E+01,4.66262356579419E+03,1.49905228936832E+00
2.93371628462986E+03,1.11317801437701E+01,5.22515661714087E+01,4.65607594504526E+03,1.49902959500633E+00
2.93431237288422E+03,1.12994518085720E+01,5.35337937704048E+01,4.64949575748346E+03,1.49900646561043E+00
2.93489653937350E+03,1.14698546713022E+01,5.48474866007058E+01,4.64288324521844E+03,1.49898289241104E+00
2.93546902253299E+03,1.16430356797407E+01,5.61934168035310E+01,4.63623865179555E+03,1.49895886645460E+00
2.93603005602928E+03,1.18190426163919E+01,5.75723754680620E+01,4.62956222216170E+03,1.49893437859964E+00
2.93657986885566E+03,1.19979241136427E+01,5.89851730964194E+01,4.62285420263099E+03,1.49890941951267E+00
2.93711868542550E+03,1.21797296691996E+01,6.04326400800439E+01,4.61611484085027E+03,1.49888397966404E+00
2.93764672566395E+03,1.23645096618109E+01,6.19156271877729E+01,4.60934438576460E+03,1.49885804932368E+00
2.93816420509763E+03,1.25523153672787E+01,6.34350060658897E+01,4.60254308758254E+03,1.49883161855679E+00
2.93867133494263E+03,1.27431989747665E+01,6.49916697504453E+01,4.59571119774131E+03,1.49880467721934E+00
2.93916832219074E+03,1.29372136034086E+01,6.65865331921554E+01,4.58884896887197E+03,1.49877721495362E+00
2.93965536969388E+03,1.31344133192253E+01,6.82205337941734E+01,4.58195665476437E+03,1.49874922118350E+00
2.94013267624696E+03,1.33348531523512E+01,6.98946319630632E+01,4.57503451033210E+03,1.49872068510976E+00
2.94060043666898E+03,1.35385891145817E+01,7.16098116732899E+01,4.56808279157737E+03,1.49869159570524E+00
2.94105884188256E+03,1.37456782172440E+01,7.33670810455656E+01,4.56110175555578E+03,1.49866194170983E+00
2.94150807899187E+03,1.39561784893987E+01,7.51674729393858E+01,4.55409166034109E+03,1.49863171162547E+00
2.94194833135899E+03,1.41701489963785E+01,7.70120455601098E+01,4.54705276498989E+03,1.49860089371092E+00
2.94237977867877E+03,1.43876498586686E+01,7.89018830809308E+01,4.53998532950628E+03,1.49856947597651E+00
2.94280259705215E+03,1.46087422711386E+01,8.08380962801162E+01,4.53288961480650E+03,1.49853744617870E+00
2.94321695905807E+03,1.48334885226288E+01,8.28218231938834E+01,4.52576588268354E+03,1.49850479181453E+00
2.94362303382386E+03,1.50619520159007E+01,8.48542297852951E+01,4.51861439577174E+03,1.49847150011603E+00
2.94402098709435E+03,1.52941972879572E+01,8.69365106295745E+01,4.51143541751139E+03,1.49843755804435E+00
2.94441098129942E+03,1.55302900307377E+01,8.90698896162266E+01,4.50422921211331E+03,1.49840295228392E+00
2.94479317562039E+03,1.57702971121996E+01,9.12556206683993E+01,4.49699604452351E+03,1.49836766923637E+00
2.94516772605494E+03,1.60142865977893E+01,9.34949884798971E+01,4.48973618038778E+03,1.49833169501436E+00
2.94553478548080E+03,1.62623277723126E+01,9.57893092702739E+01,4.48244988601637E+03,1.49829501543526E+00
2.94589450371814E+03,1.65144911622104E+01,9.81399315584600E+01,4.47513742834872E+03,1.49825761601469E+00
2.94624702759074E+03,1.67708485582488E+01,1.00548236955375E+02,4.46779907491815E+03,1.49821948195992E+00
2.94659250098588E+03,1.70314730386308E+01,1.03015640975986E+02,4.46043509381668E+03,1.49818059816310E+00
2.94693106491312E+03,1.72964389925374E+01,1.05543593871299E+02,4.45304575365990E+03,1.49814094919438E+00
2.94726285756182E+03,1.75658221441073E+01,1.08133581480765E+02,4.44563132355187E+03,1.49810051929484E+00
2.94758801435754E+03,1.78396995768609E+01,1.10787126105595E+02,4.43819207305014E+03,1.49805929236927E+00
2.94790666801735E+03,1.81181497585815E+01,1.13505787403520E+02,4.43072827213081E+03,1.49801725197880E+00
2.94821894860396E+03,1.84012525666578E+01,1.16291163305501E+02,4.42324019115369E+03,1.49797438133333E+00
2.94852498357884E+03,1.86890893139002E+01,1.19144890954940E+02,4.41572810082757E+03,1.49793066328384E+00
2.94882489785422E+03,1.89817427748363E+01,1.22068647669918E+02,4.40819227217558E+03,1.49788608031448E+00
2.94911881384409E+03,1.92792972124990E+01,1.25064151929082E+02,4.40063297650064E+03,1.49784061453451E+00
2.94940685151417E+03,1.95818384057131E+01,1.28133164381693E+02,4.39305048535109E+03,1.49779424767006E+00
2.94968912843084E+03,1.98894536768909E+01,1.31277488882476E+02,4.38544507048634E+03,1.49774696105568E+00
2.94996575980918E+03,2.02022319203468E+01,1.34498973551850E+02,4.37781700384274E+03,1.49769873562570E+00
2.95023685855996E+03,2.05202636311438E+01,1.37799511862209E+02,4.37016655749954E+03,1.49764955190545E+00
2.95050253533572E+03,2.08436409344734E+01,1.41181043750808E+02,4.36249400364497E+03,1.49759939000219E+00
2.95076289857596E+03,2.11724576155920E+01,1.44645556760015E+02,4.35479961454253E+03,1.49754822959591E+00
2.95101805455140E+03,2.15068091503122E+01,1.48195087205506E+02,4.34708366249734E+03,1.49749604992989E+00
2.95126810740733E+03,2.18467927360653E+01,1.51831721373126E+02,4.33934641982276E+03,1.49744282980106E+00
2.95151315920614E+03,2.21925073235497E+01,1.55557596745153E+02,4.33158815880702E+03,1.49738854755011E+00
2.95175330996898E+03,2.25440536489678E+01,1.59374903256616E+02,4.32380915168022E+03,1.49733318105142E+00
