##  Star in a Box 
## https://lco.global/starinabox 
## Data for a 10 solar mass star
## Columns are:
## Time, Radius (R_sun), Luminosity (L_sun), Surface Temperature (K), Mass (M_sun)
4.37728734879032E+00,4.31233132519751E+00,5.70042239090142E+03,2.41767676219986E+04,9.98430074779146E+00
4.62085414958518E+00,4.33484752620495E+00,5.71916419054716E+03,2.41336919855821E+04,9.98335317758212E+00
4.86446272072870E+00,4.35763732196453E+00,5.73906877625359E+03,2.40914174974316E+04,9.98240024364076E+00
5.10811331188834E+00,4.38071201400435E+00,5.76014694082469E+03,2.40499166848705E+04,9.98144147661138E+00
5.35180619366750E+00,4.40408312699583E+00,5.78241016793721E+03,2.40091622938563E+04,9.98047640010732E+00
5.59554165794377E+00,4.42776241625914E+00,5.80587064082117E+03,2.39691272764860E+04,9.97950453003829E+00
5.83932001823773E+00,4.45176187598296E+00,5.83054125153707E+03,2.39297847778099E+04,9.97852537392318E+00
6.08314161011323E+00,4.47609374826209E+00,5.85643561085274E+03,2.38911081217472E+04,9.97753843018699E+00
6.32700679160981E+00,4.50077053307300E+00,5.88356805872242E+03,2.38530707958725E+04,9.97654318744048E+00
6.57091594370821E+00,4.52580499932539E+00,5.91195367537141E+03,2.38156464348068E+04,9.97553912374104E+00
6.81486947082988E+00,4.55121019714832E+00,5.94160829298963E+03,2.37788088019188E+04,9.97452570583316E+00
7.05886780137161E+00,4.57699947159232E+00,5.97254850803767E+03,2.37425317690030E+04,9.97350238836689E+00
7.30291138827620E+00,4.60318647795394E+00,6.00479169416909E+03,2.37067892935636E+04,9.97246861309284E+00
7.54700070964062E+00,4.62978519895776E+00,6.03835601577273E+03,2.36715553932938E+04,9.97142380803196E+00
7.79113626936259E+00,4.65680996406166E+00,6.07326044213892E+03,2.36368041172935E+04,9.97036738661840E+00
8.03531859782725E+00,4.68427547118605E+00,6.10952476225357E+03,2.36025095135232E+04,9.96929874681393E+00
8.27954825263518E+00,4.71219681120587E+00,6.14716960022365E+03,2.35686455919411E+04,9.96821727019212E+00
8.52382581937323E+00,4.74058949558623E+00,6.18621643133818E+03,2.35351862827183E+04,9.96712232099045E+00
8.76815191242997E+00,4.76946948758941E+00,6.22668759876789E+03,2.35021053888691E+04,9.96601324512887E+00
9.01252717585725E+00,4.79885323753204E+00,6.26860633090714E+03,2.34693765325773E+04,9.96488936919284E+00
9.25695228427983E+00,4.82875772262788E+00,6.31199675936099E+03,2.34369730944338E+04,9.96374999937919E+00
9.50142794385477E+00,4.85920049201389E+00,6.35688393758026E+03,2.34048681447392E+04,9.96259442040311E+00
9.74595489328279E+00,4.89019971762566E+00,6.40329386014682E+03,2.33730343659525E+04,9.96142189436453E+00
9.99053390487341E+00,4.92177425166364E+00,6.45125348271111E+03,2.33414439653011E+04,9.96023165957218E+00
1.02351657856663E+01,4.95394369147445E+00,6.50079074258316E+03,2.33100685764879E+04,9.95902292932386E+00
1.04798513786108E+01,4.98672845276249E+00,6.55193457997805E+03,2.32788791493585E+04,9.95779489064119E+00
1.07245915638062E+01,5.02014985214757E+00,6.60471495991613E+03,2.32478458263106E+04,9.95654670295764E+00
1.09693872598053E+01,5.05423020019424E+00,6.65916289477742E+03,2.32169378041457E+04,9.95527749675833E+00
1.12142394249830E+01,5.08899290616007E+00,6.71531046750950E+03,2.31861231799796E+04,9.95398637217066E+00
1.14591490589738E+01,5.12446259584404E+00,6.77319085548692E+03,2.31553687797450E+04,9.95267239750469E+00
1.17041172041800E+01,5.16066524406362E+00,6.83283835501995E+03,2.31246399677283E+04,9.95133460774275E+00
1.19491449473527E+01,5.19762832345209E+00,6.89428840650970E+03,2.30939004355009E+04,9.94997200297778E+00
1.21942334212507E+01,5.23538097144798E+00,6.95757762024594E+03,2.30631119685133E+04,9.94858354680051E+00
1.24393838063771E+01,5.27395417754807E+00,7.02274380284371E+03,2.30322341885367E+04,9.94716816463585E+00
1.26845973327989E+01,5.31338099311671E+00,7.08982598431406E+03,2.30012242700512E+04,9.94572474202952E+00
1.29298752820510E+01,5.35369676629060E+00,7.15886444576453E+03,2.29700366285981E+04,9.94425212288646E+00
1.31752189891281E+01,5.39493940479255E+00,7.22990074772443E+03,2.29386225790368E+04,9.94274910766334E+00
1.34206298445668E+01,5.43714966977412E+00,7.30297775909084E+03,2.29069299615751E+04,9.94121445151830E+00
1.36661092966210E+01,5.48037150415049E+00,7.37813968669152E+03,2.28749027333820E+04,9.93964686242201E+00
1.39116588535332E+01,5.52465239927669E+00,7.45543210546238E+03,2.28424805235347E+04,9.93804499923549E+00
1.41572800859030E+01,5.57004380424857E+00,7.53490198923880E+03,2.28095981490212E+04,9.93640746976096E+00
1.44029746291565E+01,5.61660158260355E+00,7.61659774216259E+03,2.27761850894907E+04,9.93473282877419E+00
1.46487441861173E+01,5.66438652175302E+00,7.70056923071005E+03,2.27421649184507E+04,9.93301957604789E+00
1.48945905296814E+01,5.71346490111227E+00,7.78686781635063E+03,2.27074546886338E+04,9.93126615437818E+00
1.51405155055954E+01,5.76390912561793E+00,7.87554638885218E+03,2.26719642693138E+04,9.92947094762824E+00
1.53865210353408E+01,5.81579843215216E+00,7.96665940025557E+03,2.26355956334505E+04,9.92763227880581E+00
1.56326091191225E+01,5.86921967734713E+00,8.06026289955132E+03,2.25982420926812E+04,9.92574840819443E+00
1.58787818389604E+01,5.92426821634361E+00,8.15641456810207E+03,2.25597874783765E+04,9.92381753156132E+00
1.61250413618829E+01,5.98104888335238E+00,8.25517375586925E+03,2.25201052672378E+04,9.92183777846900E+00
1.63713899432193E+01,6.03967708634726E+00,8.35660151851941E+03,2.24790576502531E+04,9.91980721072162E+00
1.66178299299851E+01,6.10028002994469E+00,8.46076065550685E+03,2.24364945442545E+04,9.91772382098235E+00
1.68643637643560E+01,6.16299808254219E+00,8.56771574925440E+03,2.23922525458542E+04,9.91558553160290E+00
1.71109939872220E+01,6.22798630615461E+00,8.67753320558442E+03,2.23461538281901E+04,9.91339019371316E+00
1.73577232418110E+01,6.29541617017097E+00,8.79028129558816E+03,2.22980049817085E+04,9.91113558662482E+00
1.76045542773709E+01,6.36547747353904E+00,8.90603019916406E+03,2.22475958011704E+04,9.90881941761115E+00
1.78514899528946E+01,6.43838050377051E+00,9.02485205050600E+03,2.21946980222127E+04,9.90643932213284E+00
1.80985332408689E+01,6.51435846576945E+00,9.14682098588114E+03,2.21390640121565E+04,9.90399286458940E+00
1.83456872310271E+01,6.59367021897043E+00,9.27201319410615E+03,2.20804254213548E+04,9.90147753968524E+00
1.85929551340775E+01,6.67660336781338E+00,9.40050697021024E+03,2.20184918032449E+04,9.89889077451115E+00
1.88403402853793E+01,6.76347775840362E+00,9.53238277286653E+03,2.19529492134563E+04,9.89622993145305E+00
1.90878461485283E+01,6.85464944358403E+00,9.66772328627967E+03,2.18834588008408E+04,9.89349231205354E+00
1.93354763188120E+01,6.95051518992120E+00,9.80661348734085E+03,2.18096554061979E+04,9.89067516196495E+00
1.95832345264860E+01,7.05151761369871E+00,9.94914071900082E+03,2.17311461877790E+04,9.88777567714752E+00
1.98311246398149E+01,7.15815104944015E+00,1.00953947709716E+04,2.16475092964175E+04,9.88479101148176E+00
2.00791506678161E+01,7.27096827440032E+00,1.02454679690474E+04,2.15582926273816E+04,9.88171828597984E+00
2.03273167626324E+01,7.39058823667590E+00,1.03994552745378E+04,2.14630126808007E+04,9.87855459979748E+00
2.05756272214517E+01,7.51770496411340E+00,1.05574543955344E+04,2.13611535678098E+04,9.87529704326406E+00
2.08240864878807E+01,7.65309786731098E+00,1.07195659119827E+04,2.12521662053899E+04,9.87194271316518E+00
2.10726991526673E+01,7.79764369433918E+00,1.08858934168096E+04,2.11354677492622E+04,9.86848873052689E+00
2.13214699536544E+01,7.95233044939459E+00,1.10565436756628E+04,2.10104413210859E+04,9.86493226116521E+00
2.15704037748348E+01,8.11827365506460E+00,1.12316268081457E+04,2.08764360935820E+04,9.86127053927618E+00
2.18195056443601E+01,8.29673542156621E+00,1.14112564937893E+04,2.07327678049633E+04,9.85750089435018E+00
2.20687807313453E+01,8.48914689052925E+00,1.15955502063752E+04,2.05787197820908E+04,9.85362078169892E+00
2.23182343412913E+01,8.69713475117932E+00,1.17846294806186E+04,2.04135445599118E+04,9.84962781688190E+00
2.25678719099341E+01,8.92255269034682E+00,1.19786202156215E+04,2.02364661927623E+04,9.84551981431061E+00
2.28176989953135E+01,9.16751884398714E+00,1.21776530199119E+04,2.00466833607110E+04,9.84129483029095E+00
2.30677212678360E+01,9.43446057915936E+00,1.23818636032749E+04,1.98433733809287E+04,9.83695121073533E+00
2.33179444980962E+01,9.72616826790670E+00,1.25913932209508E+04,1.96256972395964E+04,9.83248764373299E+00
2.35683745422034E+01,1.00458601396972E+01,1.28063891760928E+04,1.93928057635451E+04,9.82790321710823E+00
2.38190173243530E+01,1.03972608456326E+01,1.30270053866261E+04,1.91438470519602E+04,9.82319748101778E+00
2.40698788163723E+01,1.07846970738317E+01,1.32534030228006E+04,1.88779752862603E+04,9.81837051553807E+00
2.43209650139687E+01,1.12132144728474E+01,1.34857512217407E+04,1.85943610297419E+04,9.81342300306749E+00
2.45722819094091E+01,9.28606830283053E+00,1.64189484329542E+04,2.14633711393879E+04,9.80835630521431E+00
2.45739199740742E+01,1.00118229804479E+01,1.61744596680202E+04,2.05934164325988E+04,9.80829677976867E+00
2.45755580632929E+01,1.07942987615864E+01,1.59336351998428E+04,1.97587305078382E+04,9.80824168810200E+00
2.45771961752367E+01,1.16379288129966E+01,1.56964180071992E+04,1.89578825463832E+04,9.80819069986115E+00
2.45788343082135E+01,1.25474927850155E+01,1.54627521415555E+04,1.81894999010482E+04,9.80814350932196E+00
2.45804724606570E+01,1.35281438917376E+01,1.52325826911281E+04,1.74522657156402E+04,9.80809983355083E+00
2.45821106311176E+01,1.45854381076830E+01,1.50058557472615E+04,1.67449166437496E+04,9.80805941070392E+00
2.45837488182539E+01,1.57253656464052E+01,1.47825183729256E+04,1.60662406624812E+04,9.80802199845353E+00
2.45853870208240E+01,1.69543848993648E+01,1.45625185731601E+04,1.54150749769884E+04,9.80798737253214E+00
2.45870252376786E+01,1.82794580265905E+01,1.43458025837986E+04,1.47903037250626E+04,9.80795475680178E+00
2.45886634679888E+01,1.97080857446136E+01,1.41323053293764E+04,1.41908552088880E+04,9.80792072947422E+00
2.45903017123369E+01,2.12483599153320E+01,1.39219788312889E+04,1.36157031001736E+04,9.80788522947393E+00
2.45919399713309E+01,2.29090045777095E+01,1.37147758214200E+04,1.30638626676848E+04,9.80784819308459E+00
2.45935782456046E+01,2.46994253189634E+01,1.35106497314976E+04,1.25343890913237E+04,9.80780955383496E+00
2.45952165358198E+01,2.66297624991271E+01,1.33095546826030E+04,1.20263758445303E+04,9.80776924238005E+00
2.45968548426664E+01,2.87109486294115E+01,1.31114454748331E+04,1.15389531422425E+04,9.80772718637696E+00
2.45984931668646E+01,3.09547702281282E+01,1.29162775771168E+04,1.10712864517678E+04,9.80768331035561E+00
2.46001315091655E+01,3.33739345032297E+01,1.27240071171779E+04,1.06225750640035E+04,9.80763753558369E+00
2.46017698703530E+01,3.59821412375595E+01,1.25345908716480E+04,1.01920507225701E+04,9.80758977992596E+00
2.46034082512446E+01,3.87941602822737E+01,1.23479862563209E+04,9.77897630850032E+03,9.80753995769743E+00
2.46050466526935E+01,4.18259150952808E+01,1.21641513165517E+04,9.38264457824303E+03,9.80748797951024E+00
2.46066850755897E+01,4.50945727956395E+01,1.19830447177952E+04,9.00237695281122E+03,9.80743375211401E+00
2.46083235208616E+01,4.86186412413248E+01,1.18046257362824E+04,8.63752235600889E+03,9.80737717822926E+00
2.46099619894781E+01,5.24180736772662E+01,1.16288542498340E+04,8.28745609974364E+03,9.80731815637375E+00
2.46116004824498E+01,5.65143815430115E+01,1.14556907288069E+04,7.95157881451653E+03,9.80725658068134E+00
2.46132390008311E+01,6.09307560750671E+01,1.12850962271730E+04,7.62931542326156E+03,9.80719234071306E+00
2.46148775457222E+01,6.56921993883377E+01,1.11170323737285E+04,7.32011415677332E+03,9.80712532126017E+00
2.46165161182708E+01,7.08256657741104E+01,1.09514613634298E+04,7.02344560903934E+03,9.80705540213867E+00
2.46181547196743E+01,7.63602140091919E+01,1.07883459488566E+04,6.73880183086103E+03,9.80698245797511E+00
2.46197933511819E+01,8.23271715324811E+01,1.06276494317977E+04,6.46569546020866E+03,9.80690635798315E+00
2.46214320140969E+01,8.87603114114609E+01,1.04693356549612E+04,6.20365888782504E+03,9.80682696573069E+00
2.46230707097792E+01,9.56960430926760E+01,1.03133689938023E+04,5.95224345664587E+03,9.80674413889689E+00
2.46247094396474E+01,1.03173618007126E+02,1.01597143484713E+04,5.71101869366694E+03,9.80665772901894E+00
2.46263482051815E+01,1.11235351184294E+02,1.00083371358770E+04,5.47957157294517E+03,9.80656758122797E+00
2.46279870079257E+01,1.19926860117863E+02,9.85920328186591E+03,5.25750580846901E+03,9.80647353397367E+00
2.46296258494909E+01,1.29297322222090E+02,9.71227921351338E+03,5.04444117568983E+03,9.80637541873729E+00
2.46312647315580E+01,1.39399752321314E+02,9.56753185152764E+03,4.84001286055148E+03,9.80627305973222E+00
2.46329036558802E+01,1.50291301726392E+02,9.42492860276181E+03,4.64387083490301E+03,9.80616627359205E+00
2.46345426242872E+01,1.62033580571690E+02,9.28443735283398E+03,4.45567925722567E+03,9.80605486904520E+00
2.46378206530878E+01,1.88341354746310E+02,9.00967937245588E+03,4.10187126845388E+03,9.80582242410646E+00
2.46381906916658E+01,1.91809716432200E+02,9.24010149029027E+03,4.09035894967437E+03,9.80579386785051E+00
2.46385533294723E+01,1.95343268021516E+02,9.47641664273870E+03,4.07886517064539E+03,9.80576456256872E+00
2.46389087145227E+01,1.98943248896929E+02,9.71877554387639E+03,4.06739005608519E+03,9.80573448845017E+00
2.46392569918720E+01,2.02610922159110E+02,9.96733276228546E+03,4.05593372872542E+03,9.80570362515688E+00
2.46395983036744E+01,2.06347575082632E+02,1.02222468196340E+04,4.04449630932372E+03,9.80567195180981E+00
2.46399327892407E+01,2.10154519580662E+02,1.04836802917744E+04,4.03307791667644E+03,9.80563944697436E+00
2.46402605850957E+01,2.14033092678593E+02,1.07517999124254E+04,4.02167866763139E+03,9.80560608864553E+00
2.46405818250336E+01,2.17984656996959E+02,1.10267766795152E+04,4.01029867710030E+03,9.80557185423271E+00
2.46408966401727E+01,2.22010601243591E+02,1.13087859642374E+04,3.99893805807159E+03,9.80553672054402E+00
2.46412051590091E+01,2.26112340715155E+02,1.15980076228878E+04,3.98759692162340E+03,9.80550066377024E+00
2.46415075074687E+01,2.30291317808768E+02,1.18946261115887E+04,3.97627537693574E+03,9.80546365946831E+00
2.46418038089591E+01,2.34549002542999E+02,1.21988306039104E+04,3.96497353130390E+03,9.80542568254441E+00
2.46420941844197E+01,2.38886893089395E+02,1.25108151115347E+04,3.95369149015070E+03,9.80538670723656E+00
2.46423787523711E+01,2.43306516313958E+02,1.28307786079795E+04,3.94242935703964E+03,9.80534670709678E+00
2.46426576289635E+01,2.47809428329245E+02,1.31589251554999E+04,3.93118723368763E+03,9.80530565497270E+00
2.46429309280241E+01,2.52397215057163E+02,1.34954640352344E+04,3.91996521997768E+03,9.80526352298882E+00
2.46431956983602E+01,3.81934345582071E+02,2.38218586569579E+04,3.67305212270824E+03,9.80522077699340E+00
2.47004852348589E+01,3.59219360981093E+02,2.18730826452205E+04,3.70744885022080E+03,9.77904856807426E+00
2.47577747713577E+01,3.40102165932438E+02,2.02695152907562E+04,3.73838202213356E+03,9.75665497528149E+00
2.48150643078565E+01,3.24025602574456E+02,1.89473063041683E+04,3.76595167705223E+03,9.73716891346075E+00
2.48723538443553E+01,3.10533463360261E+02,1.78564061497058E+04,3.79028483529883E+03,9.71994134837524E+00
2.49296433808540E+01,2.99249749096437E+02,1.69572266846837E+04,3.81153003609448E+03,9.70448150238255E+00
2.49869329173528E+01,2.89862207734321E+02,1.62181573961809E+04,3.82985311011357E+03,9.69041294800730E+00
2.50442224538516E+01,2.82109235088002E+02,1.56137001406902E+04,3.84543384575163E+03,9.67744299587697E+00
2.51015119903503E+01,2.75769406130478E+02,1.51230546180256E+04,3.85846331732225E+03,9.66534109777913E+00
2.51588015268491E+01,2.70653063815134E+02,1.47290349649214E+04,3.86914171525589E+03,9.65392345043630E+00
2.52160910633479E+01,2.66595521061229E+02,1.44172316270196E+04,3.87767656604187E+03,9.64304192531793E+00
2.52733805998467E+01,2.63451534131622E+02,1.41753565940689E+04,3.88428126182680E+03,9.63257606042415E+00
2.53306701363454E+01,2.61090786655854E+02,1.39927272140168E+04,3.88917384171945E+03,9.62242725147435E+00
2.53879596728442E+01,2.59394187357359E+02,1.38598562066297E+04,3.89257598239506E+03,9.61251454669255E+00
2.54452492093430E+01,2.58250834834261E+02,1.37681245873811E+04,3.89471216671057E+03,9.60277162804860E+00
2.55025387458417E+01,2.57555542482419E+02,1.37095209525720E+04,3.89580900710962E+03,9.59314468198601E+00
2.55598282823405E+01,2.57206848103002E+02,1.36764356258138E+04,3.89609470648774E+03,9.58359094333637E+00
2.56171178188393E+01,2.57105457565795E+02,1.36615019698983E+04,3.89579864346775E+03,9.57407774963636E+00
2.56744073553381E+01,2.57153091260906E+02,1.36574800222192E+04,3.89515107207659E+03,9.56458197760388E+00
2.57030521235874E+01,2.57202161293474E+02,1.36573134031931E+04,3.89476760931490E+03,9.55983586613887E+00
2.57173745077121E+01,2.38749612635984E+02,1.47347539655693E+04,4.11994977616432E+03,9.55746266800134E+00
2.57316968918368E+01,2.20877697359182E+02,1.51203058407154E+04,4.31113624782696E+03,9.55500784537779E+00
2.57460192759615E+01,2.04873725335223E+02,1.54030017789667E+04,4.49713315408633E+03,9.55262803889327E+00
2.57603416600862E+01,1.90513868923125E+02,1.56359033210240E+04,4.68106835874648E+03,9.55033695634770E+00
2.57746640442109E+01,1.77604432771224E+02,1.58381569857852E+04,4.86381220108853E+03,9.54813634891440E+00
2.57889864283356E+01,1.65977371099259E+02,1.60191998313388E+04,5.04560561727639E+03,9.54602400384764E+00
2.58033088124603E+01,1.55486563815613E+02,1.61844857852952E+04,5.22643833797567E+03,9.54399607663285E+00
2.58176311965850E+01,1.46004683919794E+02,1.63374947178264E+04,5.40618008456750E+03,9.54204803939271E+00
2.58319535807097E+01,1.37420549992417E+02,1.64806033513140E+04,5.58463730550142E+03,9.54017513212307E+00
2.58462759648344E+01,1.29636881867190E+02,1.66155179904294E+04,5.76158164561533E+03,9.53837259556598E+00
2.58605983489591E+01,1.22568393322848E+02,1.67435113329623E+04,5.93676592661165E+03,9.53663579560787E+00
2.58749207330838E+01,1.16140167496583E+02,1.68655617932102E+04,6.10993396545629E+03,9.53496028928329E+00
2.58892431172085E+01,1.10286270125942E+02,1.69824402325828E+04,6.28082707714749E+03,9.53334185763486E+00
2.59035655013331E+01,1.04948563336737E+02,1.70947664571182E+04,6.44918865902602E+03,9.53177651912978E+00
2.59322102695825E+01,9.56223703058296E+01,1.73077038732551E+04,6.77731465006349E+03,9.52874454383188E+00
2.59608550378319E+01,8.78169687189352E+01,1.75075047212782E+04,7.09241891803833E+03,9.52588937114887E+00
2.59894998060813E+01,8.12608046892907E+01,1.76964211290650E+04,7.39278948284202E+03,9.52318642096258E+00
2.60181445743307E+01,7.57382500693788E+01,1.78761356449158E+04,7.67694297429526E+03,9.52061422904397E+00
2.60467893425801E+01,7.10769120267671E+01,1.80479435048174E+04,7.94365167872461E+03,9.51815404486010E+00
2.60754341108295E+01,6.71380283594692E+01,1.82128663433544E+04,8.19195996211776E+03,9.51578945683641E+00
2.61040788790788E+01,6.38091449087125E+01,1.83717264006039E+04,8.42119196459427E+03,9.51350606016893E+00
2.61613684155776E+01,5.86307686831597E+01,1.86738365357106E+04,8.82110784448978E+03,9.50907628006437E+00
2.62186579520764E+01,5.49838357202613E+01,1.89584346701975E+04,9.14346148668842E+03,9.50485581794641E+00
2.62759474885752E+01,5.24796249544465E+01,1.92285176197246E+04,9.39222801296425E+03,9.50077372137596E+00
2.63332370250739E+01,5.08360489694394E+01,1.94863265190540E+04,9.57467710232740E+03,9.49677359915943E+00
2.63905265615727E+01,4.98375981222630E+01,1.97335880408873E+04,9.70064250717495E+03,9.49281060863310E+00
2.64478160980715E+01,4.93088998315104E+01,1.99716650792821E+04,9.78179258523452E+03,9.48884959371815E+00
2.65051056345702E+01,4.90969891907043E+01,2.02016551915828E+04,9.83098075312287E+03,9.48486408360670E+00
2.65623951710690E+01,4.90595989719560E+01,2.04244573272526E+04,9.86173145690341E+03,9.48083593225990E+00
2.66196847075678E+01,4.90768415659972E+01,2.06408184803457E+04,9.88600813741707E+03,9.47675541621210E+00
2.66769742440666E+01,4.91975416282206E+01,2.08513671753451E+04,9.89895774812440E+03,9.47262034004649E+00
2.67342637805653E+01,4.95609558491532E+01,2.10566380533921E+04,9.88678200964435E+03,9.46842484954015E+00
2.67915533170641E+01,5.03139034454932E+01,2.12570902840577E+04,9.83579539161480E+03,9.46415299442256E+00
2.68488428535629E+01,5.16191993105627E+01,2.14531215945787E+04,9.73295082696714E+03,9.45977785754172E+00
2.69061323900616E+01,5.36701199340103E+01,2.16450791253176E+04,9.56645535464035E+03,9.45526020497347E+00
2.69634219265604E+01,5.67120570877332E+01,2.18332679454366E+04,9.32651779940093E+03,9.45054627574632E+00
2.70207114630592E+01,6.10750291374605E+01,2.20179578158790E+04,9.00616615312277E+03,9.44556427296715E+00
2.70780009995580E+01,6.72236197818374E+01,2.21993886204548E+04,8.60204764951077E+03,9.44021892337613E+00
2.71066457678073E+01,7.11682771652819E+01,2.22889497686160E+04,8.36867519941550E+03,9.43730103100774E+00
2.71352905360567E+01,7.58365001178205E+01,2.23777747715663E+04,8.11507655444779E+03,9.43423006271313E+00
2.71639353043061E+01,8.13674591386359E+01,2.24658870422764E+04,7.84211222481102E+03,9.43098110587052E+00
2.71925800725555E+01,8.79341049313782E+01,2.25533088171881E+04,7.55094714839449E+03,9.42752489696384E+00
2.72212248408049E+01,9.57528401502557E+01,2.26400612367251E+04,7.24304368431290E+03,9.42382688460689E+00
2.72498696090543E+01,1.05096309330779E+02,2.27261644188844E+04,6.92014733526626E+03,9.41984605138831E+00
2.72785143773037E+01,1.16310439783445E+02,2.28116375266191E+04,6.58426503484511E+03,9.41553342515222E+00
2.72928367614284E+01,1.22752926515186E+02,2.28541435451696E+04,6.41213781223946E+03,9.41318180649416E+00
2.73071591455530E+01,1.29837998938608E+02,2.28964988296402E+04,6.23761980716014E+03,9.41071964393345E+00
2.73214815296777E+01,1.37641026692204E+02,2.29387055334888E+04,6.06102132978113E+03,9.40813717366716E+00
2.73358039138024E+01,1.46247845750281E+02,2.29807657611906E+04,5.88266236410217E+03,9.40542362022934E+00
2.73501262979271E+01,1.55756405216652E+02,2.30226815697716E+04,5.70287111372591E+03,9.40256707213773E+00
2.73644486820518E+01,1.66278701931573E+02,2.30644549702804E+04,5.52198247323993E+03,9.39955434016461E+00
2.73787710661765E+01,1.77943058062009E+02,2.31060879292024E+04,5.34033643543423E+03,9.39637079553509E+00
2.73930934503012E+01,1.90896808319492E+02,2.31475823698190E+04,5.15827644550822E+03,9.39300018489752E+00
2.74074158344259E+01,2.05309477494112E+02,2.31889401735141E+04,4.97614771425143E+03,9.38942441836612E+00
2.74217382185506E+01,2.21376546223635E+02,2.32301631810301E+04,4.79429550290270E+03,9.38562332629026E+00
2.74360606026753E+01,2.39323924106749E+02,2.32712531936764E+04,4.61306339299240E+03,9.38157437963669E+00
2.74503829868000E+01,2.59413275392172E+02,2.33122119744927E+04,4.43279155493730E+03,9.37725236795588E+00
2.74647053709247E+01,2.81948374758373E+02,2.33530412493676E+04,4.25381502947992E+03,9.37262902781136E+00
2.75076725232988E+01,3.68047156390500E+02,2.34747687623282E+04,3.72800198504953E+03,9.35775978411007E+00
2.75118809501570E+01,3.74776306967189E+02,2.40751348475456E+04,3.71777973576460E+03,9.35594131483377E+00
2.75160052084781E+01,3.81631404920695E+02,2.46908552665981E+04,3.70757135300895E+03,9.35407540034546E+00
2.75200469816327E+01,3.88614869421186E+02,2.53223227058369E+04,3.69737683025903E+03,9.35216079248130E+00
2.75240079193242E+01,3.95729168179865E+02,2.59699398945485E+04,3.68719615760748E+03,9.35019620997821E+00
2.75278896382620E+01,4.02976818510044E+02,2.66341198618006E+04,3.67702932172167E+03,9.34818033758730E+00
2.75316937228209E+01,4.10360388415316E+02,2.73152861998602E+04,3.66687630580073E+03,9.34611182516325E+00
2.75354217256887E+01,4.17882497705639E+02,2.80138733343466E+04,3.65673708953116E+03,9.34398928672878E+00
2.75390751684991E+01,4.25545819142197E+02,2.87303268012922E+04,3.64661164904088E+03,9.34181129951376E+00
2.75426555424533E+01,4.33353079612043E+02,2.94651035312926E+04,3.63649995685177E+03,9.33957640296801E+00
2.75461643089285E+01,4.41307061333431E+02,3.02186721409224E+04,3.62640198183044E+03,9.33728309774715E+00
2.75496029000741E+01,4.49410603092813E+02,3.09915132316010E+04,3.61631768913753E+03,9.33492984467084E+00
2.75529727193968E+01,4.57666601514658E+02,3.17841196961078E+04,3.60624704017502E+03,9.33251506365242E+00
2.75562751423331E+01,4.66078012365021E+02,3.25969970329296E+04,3.59618999253202E+03,9.33003713259931E+00
2.75595115168106E+01,4.74647851890156E+02,3.34306636686536E+04,3.58614649992849E+03,9.32749438628330E+00
2.75626831637986E+01,4.83085473117497E+02,3.42856512867310E+04,3.57720352002741E+03,9.32488511517984E+00
2.75657913778469E+01,4.91349146041755E+02,3.51625051698623E+04,3.56945891039579E+03,9.32220888223162E+00
