##  Star in a Box 
## https://lco.global/starinabox 
## Data for a 0.5 solar mass star
## Columns are:
## Time, Radius (R_sun), Luminosity (L_sun), Surface Temperature (K), Mass (M_sun)
1.37921923648542E+05,1.67784458383258E+00,1.04054253317537E+00,4.50522651691637E+03,4.99648353046131E-01
1.37953017662826E+05,1.69821049055530E+00,1.06607693246190E+00,4.50535393607753E+03,4.99637488191975E-01
1.37983489796824E+05,1.71884994401461E+00,1.09223793328190E+00,4.50544683388157E+03,4.99626446695995E-01
1.38013352488142E+05,1.73976700838356E+00,1.11904091212718E+00,4.50550507469313E+03,4.99615225510384E-01
1.38042617925634E+05,1.76096581347822E+00,1.14650162282108E+00,4.50552852416796E+03,4.99603821531314E-01
1.38071298054376E+05,1.78245055588348E+00,1.17463620577794E+00,4.50551704927598E+03,4.99592231597831E-01
1.38099404580544E+05,1.80422550009915E+00,1.20346119748993E+00,4.50547051832434E+03,4.99580452490744E-01
1.38126948976188E+05,1.82629497970645E+00,1.23299354024652E+00,4.50538880098044E+03,4.99568480931484E-01
1.38153942483919E+05,1.84866339855541E+00,1.26325059209264E+00,4.50527176829476E+03,4.99556313580940E-01
1.38180396121495E+05,1.87133523197345E+00,1.29425013703099E+00,4.50511929272380E+03,4.99543947038269E-01
1.38206320686320E+05,1.89431502799578E+00,1.32601039547496E+00,4.50493124815278E+03,4.99531377839685E-01
1.38231726759848E+05,1.91760740861763E+00,1.35855003495784E+00,4.50470750991835E+03,4.99518602457223E-01
1.38256624711906E+05,1.94121707106910E+00,1.39188818110499E+00,4.50444795483117E+03,4.99505617297473E-01
1.38281024704923E+05,1.96514878911283E+00,1.42604442887515E+00,4.50415246119840E+03,4.99492418700291E-01
1.38304936698079E+05,1.98940741436494E+00,1.46103885407767E+00,4.50382090884609E+03,4.99479002937485E-01
1.38328370451372E+05,2.01399787763969E+00,1.49689202517225E+00,4.50345317914143E+03,4.99465366211466E-01
1.38351335529600E+05,2.03892519031843E+00,1.53362501535857E+00,4.50304915501490E+03,4.99451504653882E-01
1.38373841306262E+05,2.06419444574297E+00,1.57125941496209E+00,4.50260872098228E+03,4.99437414324215E-01
1.38395896967392E+05,2.08981082063416E+00,1.60981734412423E+00,4.50213176316654E+03,4.99423091208350E-01
1.38417511515299E+05,2.11577957653599E+00,1.64932146580372E+00,4.50161816931957E+03,4.99408531217117E-01
1.38438693772248E+05,2.14210606128569E+00,1.68979499909715E+00,4.50106782884374E+03,4.99393730184801E-01
1.38459452384057E+05,2.16879571051023E+00,1.73126173288613E+00,4.50048063281337E+03,4.99378683867621E-01
1.38479795823631E+05,2.19585404915009E+00,1.77374603981984E+00,4.49985647399595E+03,4.99363387942175E-01
1.38499732394413E+05,2.22328669301013E+00,1.81727289064010E+00,4.49919524687322E+03,4.99347838003856E-01
1.38519270233780E+05,2.25109935033880E+00,1.86186786885840E+00,4.49849684766209E+03,4.99332029565233E-01
1.38538417316359E+05,2.27929782343573E+00,1.90755718579299E+00,4.49776117433534E+03,4.99315958054396E-01
1.38557181457286E+05,2.30788801028841E+00,1.95436769597494E+00,4.49698812664214E+03,4.99299618813270E-01
1.38575570315396E+05,2.33687590623838E+00,2.00232691293210E+00,4.49617760612836E+03,4.99283007095891E-01
1.38593591396342E+05,2.36626760567781E+00,2.05146302536084E+00,4.49532951615665E+03,4.99266118066644E-01
1.38611252055670E+05,2.39606930377656E+00,2.10180491369409E+00,4.49444376192634E+03,4.99248946798470E-01
1.38628559501812E+05,2.42628729824069E+00,2.15338216707643E+00,4.49352025049306E+03,4.99231488271029E-01
1.38645520799030E+05,2.45692799110273E+00,2.20622510075529E+00,4.49255889078819E+03,4.99213737368824E-01
1.38662142870304E+05,2.48799789054463E+00,2.26036477389941E+00,4.49155959363798E+03,4.99195688879290E-01
1.38678432500153E+05,2.51950361275352E+00,2.31583300785404E+00,4.49052227178252E+03,4.99177337490841E-01
1.38694396337405E+05,2.55145188381153E+00,2.37266240484465E+00,4.48944683989434E+03,4.99158677790871E-01
1.38710040897911E+05,2.58384954161966E+00,2.43088636713918E+00,4.48833321459687E+03,4.99139704263718E-01
1.38725372567208E+05,2.61670353785671E+00,2.49053911668060E+00,4.48718131448250E+03,4.99120411288582E-01
1.38740397603119E+05,2.65002093997406E+00,2.55165571520160E+00,4.48599106013043E+03,4.99100793137402E-01
1.38755122138311E+05,2.68380893322644E+00,2.61427208483220E+00,4.48476237412423E+03,4.99080843972679E-01
1.38769552182800E+05,2.71807482274015E+00,2.67842502921399E+00,4.48349518106907E+03,4.99060557845265E-01
1.38783693626398E+05,2.75282603561858E+00,2.74415225513167E+00,4.48218940760868E+03,4.99039928692095E-01
1.38797552241125E+05,2.78807012308632E+00,2.81149239467573E+00,4.48084498244195E+03,4.99018950333874E-01
1.38811133683557E+05,2.82381476267247E+00,2.88048502794909E+00,4.47946183633927E+03,4.98997616472715E-01
1.38824443497141E+05,2.86006776043377E+00,2.95117070633076E+00,4.47803990215848E+03,4.98975920689725E-01
1.38837487114453E+05,2.89683705321847E+00,3.02359097631067E+00,4.47657911486053E+03,4.98953856442541E-01
1.38850269859419E+05,2.93413071097149E+00,3.09778840390903E+00,4.47507941152479E+03,4.98931417062811E-01
1.38862796949485E+05,2.97195693908183E+00,3.17380659969506E+00,4.47354073136397E+03,4.98908595753623E-01
1.38875073497750E+05,3.01032408077309E+00,3.25169024441982E+00,4.47196301573874E+03,4.98885385586874E-01
1.38887104515050E+05,3.04924061953774E+00,3.33148511527795E+00,4.47034620817194E+03,4.98861779500590E-01
1.38898894912004E+05,3.08871518161604E+00,3.41323811281389E+00,4.46869025436242E+03,4.98837770296182E-01
1.38910449501019E+05,3.12875653852040E+00,3.49699728848800E+00,4.46699510219854E+03,4.98813350635644E-01
1.38921772998253E+05,3.16937360960640E+00,3.58281187291992E+00,4.46526070177123E+03,4.98788513038692E-01
1.38932870025543E+05,3.21057546469075E+00,3.67073230482423E+00,4.46348700538670E+03,4.98763249879838E-01
1.38943745112287E+05,3.25237132671780E+00,3.76081026065699E+00,4.46167396757868E+03,4.98737553385406E-01
1.38954402697296E+05,3.29477057447445E+00,3.85309868498819E+00,4.45982154512035E+03,4.98711415630476E-01
1.38964847130604E+05,3.33778274535631E+00,3.94765182162237E+00,4.45792969703578E+03,4.98684828535770E-01
1.38975082675247E+05,3.38141753818341E+00,4.04452524547943E+00,4.45599838461095E+03,4.98657783864459E-01
1.38985113508997E+05,3.42568481606894E+00,4.14377589526047E+00,4.45402757140437E+03,4.98630273218915E-01
1.38994943726072E+05,3.47059460934079E+00,4.24546210691448E+00,4.45201722325725E+03,4.98602288037377E-01
1.39004577338805E+05,3.51615711851663E+00,4.34964364792551E+00,4.44996730830323E+03,4.98573819590556E-01
1.39014018279284E+05,3.56238271733461E+00,4.45638175244229E+00,4.44787779697764E+03,4.98544858978160E-01
1.39023270400953E+05,3.60928195583969E+00,4.56573915726913E+00,4.44574866202631E+03,4.98515397125343E-01
1.39032337480189E+05,3.65686556352756E+00,4.67778013874061E+00,4.44357987851396E+03,4.98485424779080E-01
1.39041223217840E+05,3.70514445254660E+00,4.79257055050075E+00,4.44137142383204E+03,4.98454932504455E-01
1.39049931240738E+05,3.75412972095932E+00,4.91017786220938E+00,4.43912327770616E+03,4.98423910680877E-01
1.39058465103178E+05,3.80383265606459E+00,5.03067119919873E+00,4.43683542220302E+03,4.98392349498208E-01
1.39066828288369E+05,3.85426473778118E+00,5.15412138310211E+00,4.43450784173679E+03,4.98360238952799E-01
1.39075024209856E+05,3.90543764209467E+00,5.28060097348070E+00,4.43214052307516E+03,4.98327568843455E-01
1.39083056212914E+05,3.95736324456849E+00,5.41018431047155E+00,4.42973345534463E+03,4.98294328767291E-01
1.39090927575910E+05,4.01005362392027E+00,5.54294755848183E+00,4.42728663003559E+03,4.98260508115517E-01
1.39098641511647E+05,4.06352106566514E+00,5.67896875095595E+00,4.42480004100661E+03,4.98226096069108E-01
1.39106201168669E+05,4.11777806582662E+00,5.81832783624011E+00,4.42227368448842E+03,4.98191081594398E-01
1.39113609632550E+05,4.17283733471748E+00,5.96110672457379E+00,4.41970755908725E+03,4.98155453438562E-01
1.39120869927154E+05,4.22871180079052E+00,6.10738933623242E+00,4.41710166578769E+03,4.98119200125008E-01
1.39127985015866E+05,4.28541461456263E+00,6.25726165085445E+00,4.41445600795500E+03,4.98082309948652E-01
1.39134957802803E+05,4.34295915261119E+00,6.41081175797562E+00,4.41177059133686E+03,4.98044770971108E-01
1.39141791134002E+05,4.40135902164626E+00,6.56812990880568E+00,4.40904542406459E+03,4.98006571015751E-01
1.39148487798577E+05,4.46062806265855E+00,6.72930856927356E+00,4.40628051665389E+03,4.97967697662683E-01
1.39155050529860E+05,4.52078035514666E+00,6.89444247437779E+00,4.40347588200485E+03,4.97928138243576E-01
1.39161482006517E+05,4.58183022142183E+00,7.06362868386537E+00,4.40063153540159E+03,4.97887879836413E-01
1.39167784853642E+05,4.64379223099617E+00,7.23696663928305E+00,4.39774749451121E+03,4.97846909260093E-01
1.39173961643824E+05,4.70668120505118E+00,7.41455822242233E+00,4.39482377938224E+03,4.97805213068931E-01
1.39180014898202E+05,4.77051222099302E+00,7.59650781520493E+00,4.39186041244244E+03,4.97762777547026E-01
1.39185947087493E+05,4.83530061709205E+00,7.78292236103295E+00,4.38885741849610E+03,4.97719588702501E-01
