##  Star in a Box 
## https://lco.global/starinabox 
## Data for a 60 solar mass star
## Columns are:
## Time, Radius (R_sun), Luminosity (L_sun), Surface Temperature (K), Mass (M_sun)
1.01366828108572E+00,1.42583189240828E+01,5.02126207752446E+05,4.07330187896039E+04,5.78259359713003E+01
1.05295349356637E+00,1.43549673312523E+01,5.02830665585372E+05,4.06098955233904E+04,5.77412931420599E+01
1.09226186363923E+00,1.44533863164128E+01,5.03608679639827E+05,4.04870406502213E+04,5.76563754508987E+01
1.13159355592856E+00,1.45536455719145E+01,5.04460195836082E+05,4.03643874677754E+04,5.75711615506223E+01
1.17094874231385E+00,1.46558166443917E+01,5.05385187316979E+05,4.02418699480996E+04,5.74856301014242E+01
1.21032760203547E+00,1.47599730597187E+01,5.06383654156677E+05,4.01194226640552E+04,5.73997597751234E+01
1.24973032180140E+00,1.48661904644495E+01,5.07455623099849E+05,3.99969807041195E+04,5.73135292602822E+01
1.28915709589486E+00,1.49745467861489E+01,5.08601147333582E+05,3.98744795738244E+04,5.72269172683326E+01
1.32860812628271E+00,1.50851224153404E+01,5.09820306294657E+05,3.97518550819649E+04,5.71399025408613E+01
1.36808362272427E+00,1.51980004121487E+01,5.11113205515354E+05,3.96290432095643E+04,5.70524638582133E+01
1.40758380288028E+00,1.53132667411071E+01,5.12479976511521E+05,3.95059799594312E+04,5.69645800496009E+01
1.44710889242169E+00,1.54310105380392E+01,5.13920776717282E+05,3.93826011839834E+04,5.68762300049249E+01
1.48665912513771E+00,1.55513244134065E+01,5.15435789471553E+05,3.92588423888624E+04,5.67873926885431E+01
1.52623474304276E+00,1.56743047970532E+01,5.17025224062403E+05,3.91346385096965E+04,5.66980471552534E+01
1.56583599648161E+00,1.58000523298795E+01,5.18689315836340E+05,3.90099236592164E+04,5.66081725687937E+01
1.60546314423190E+00,1.59286723086380E+01,5.20428326380796E+05,3.88846308417661E+04,5.65177482232061E+01
1.64511645360346E+00,1.60602751907893E+01,5.22242543789463E+05,3.87586916320976E+04,5.64267535674553E+01
1.68479620053318E+00,1.61949771671758E+01,5.24132283021721E+05,3.86320358151858E+04,5.63351682337507E+01
1.72450266967441E+00,1.63329008111910E+01,5.26097886369264E+05,3.85045909836546E+04,5.62429720700831E+01
1.76423615447956E+00,1.64741758141442E+01,5.28139724045115E+05,3.83762820892698E+04,5.61501451775545E+01
1.80399695727429E+00,1.66189398176677E+01,5.30258194912695E+05,3.82470309448259E+04,5.60566679531649E+01
1.84378538932153E+00,1.67673393552893E+01,5.32453727375413E+05,3.81167556726433E+04,5.59625211388084E+01
1.88360177087328E+00,1.69195309167356E+01,5.34726780450472E+05,3.79853700957990E+04,5.58676858773350E+01
1.92344643120767E+00,1.70756821501442E+01,5.37077845054300E+05,3.78527830681364E+04,5.57721437766507E+01
1.96331970864861E+00,1.72359732191848E+01,5.39507445531258E+05,3.77188977390579E+04,5.56758769829607E+01
2.00322195056470E+00,1.74005983341514E+01,5.42016141462169E+05,3.75836107490835E+04,5.55788682644077E+01
2.04315351334384E+00,1.75697674784256E+01,5.44604529794749E+05,3.74468113521844E+04,5.54811011065219E+01
2.08311476233901E+00,1.77437083543679E+01,5.47273247344406E+05,3.73083804609646E+04,5.53825598210869E+01
2.12310607178055E+00,1.79226685757388E+01,5.50022973721116E+05,3.71681896108872E+04,5.52832296702296E+01
2.16312782464913E+00,1.81069181372313E+01,5.52854434746333E+05,3.70260998399245E+04,5.51830970077754E+01
2.20318041250287E+00,1.82967521957108E+01,5.55768406433278E+05,3.68819604802700E+04,5.50821494401613E+01
2.24326423525130E+00,1.84923429287377E+01,5.58754813554241E+05,3.67355788590637E+04,5.49798216885151E+01
2.28337987363501E+00,1.86939722890254E+01,5.61809626417522E+05,3.65867669743798E+04,5.48758690953695E+01
2.32352799237613E+00,1.89020051654229E+01,5.64932430157914E+05,3.64353315083589E+04,5.47702344620372E+01
2.36370928289673E+00,1.91168433186479E+01,5.68122736640548E+05,3.62810618947828E+04,5.46628579484568E+01
2.40392446476350E+00,1.93389299147167E+01,5.71379975837527E+05,3.61237286924418E+04,5.45536768545642E+01
2.44417428725162E+00,1.95687546146316E+01,5.74703486262191E+05,3.59630818739544E+04,5.44426253765764E+01
2.48445953104146E+00,1.98068592909329E+01,5.78092504342683E+05,3.57988490344355E+04,5.43296343350694E+01
2.52478101006308E+00,2.00538444520215E+01,5.81546152600770E+05,3.56307335263982E+04,5.42146308713449E+01
2.56513957350581E+00,2.03103764672634E+01,5.85063426483955E+05,3.54584125296244E+04,5.40975381081396E+01
2.60553610801216E+00,2.05771957001766E+01,5.88643179678498E+05,3.52815350675028E+04,5.39782747702311E+01
2.64597154007828E+00,2.08551256738988E+01,5.92284107707688E+05,3.50997199845586E+04,5.38567547599294E+01
2.68644683868584E+00,2.11450834131854E+01,5.95984729593126E+05,3.49125539036500E+04,5.37328866817987E+01
2.72696301819374E+00,2.14480911310302E+01,5.99743367326363E+05,3.47195891856428E+04,5.36065733102201E+01
2.76752114152209E+00,2.17652894564274E+01,6.03558122863458E+05,3.45203419193545E+04,5.34777109925682E+01
2.80812232366530E+00,2.20979524337543E+01,6.07426852315183E+05,3.43142899752572E+04,5.33461889798154E+01
2.84876773557639E+00,2.24475045649166E+01,6.11347136959873E+05,3.41008711628950E+04,5.32118886752787E+01
2.88945860847062E+00,2.28155402141859E+01,6.15316250653444E+05,3.38794815392743E+04,5.30746827909599E+01
2.93019623860370E+00,2.32038457543011E+01,6.19331123150775E+05,3.36494739236649E+04,5.29344343994768E+01
2.97098199258775E+00,2.36144249030392E+01,6.23388298783273E+05,3.34101566833530E+04,5.27909958679066E+01
3.01181731331786E+00,2.40495277846834E+01,6.27483889857523E+05,3.31607928649083E+04,5.26442076579267E+01
3.05270372659305E+00,2.45116843538324E+01,6.31613524047901E+05,3.29005997564812E+04,5.24938969743995E+01
3.09364284852833E+00,2.50037429437439E+01,6.35772284949967E+05,3.26287489784495E+04,5.23398762419575E+01
3.13463639386998E+00,2.55289148527268E+01,6.39954644839192E+05,3.23443672123049E+04,5.21819413861411E+01
3.17568618534378E+00,2.60908260659713E+01,6.44154388538757E+05,3.20465376908275E+04,5.20198698921652E+01
3.21679416418728E+00,2.66935774339988E+01,6.48364527137972E+05,3.17343025860883E+04,5.18534186103562E+01
3.25796240204202E+00,2.73418149017236E+01,6.52577200116485E+05,3.14066664452947E+04,5.16823212726321E+01
3.29919311441150E+00,2.80408117151586E+01,6.56783564215529E+05,3.10626008374612E+04,5.15062856789939E+01
3.34048867592581E+00,2.87965649399107E+01,6.60973667152880E+05,3.07010503857269E+04,5.13249905067586E+01
3.38185163769636E+00,2.96159091238185E+01,6.65136303999584E+05,3.03209403700316E+04,5.11380816880753E+01
3.42328474709452E+00,3.05066505462931E+01,6.69258853721177E+05,2.99211860918072E+04,5.09451682930309E+01
3.46479097034893E+00,3.14777262446834E+01,6.73327093031959E+05,2.95007041950846E+04,5.07458178462498E+01
3.50637351842952E+00,3.25393929243523E+01,6.77324984317658E+05,2.90584261354825E+04,5.05395509942597E+01
3.54803587677495E+00,3.37034519815288E+01,6.81234433951842E+05,2.85933139781529E+04,5.03258354289810E+01
3.58978183952762E+00,3.49835182409333E+01,6.85035016871653E+05,2.81043786858870E+04,5.01040789595513E+01
3.63161554907136E+00,3.63953416857113E+01,6.88703662802695E+05,2.75907010269122E+04,4.98736216104703E+01
3.67354154182595E+00,3.79571934947472E+01,6.92214299055757E+05,2.70514551858825E+04,4.96337266091298E+01
3.71556480144839E+00,3.96903301669446E+01,6.95537444399996E+05,2.64859350984449E+04,4.93835701108470E+01
3.75769082082933E+00,4.16195524702457E+01,6.98639748212325E+05,2.58935834467023E+04,4.91222294957149E+01
3.79992567456800E+00,4.37738794651611E+01,7.01483469009286E+05,2.52740231470761E+04,4.88486700607844E+01
3.84227610397099E+00,4.61873619572089E+01,7.04025886732912E+05,2.46270910309097E+04,4.85617299262186E+01
3.86654053612743E+00,4.72912271206854E+01,6.96313060991864E+05,2.42710397330798E+04,4.80761126269565E+01
3.89120667374253E+00,4.84936221712384E+01,6.88777176810385E+05,2.39031376420896E+04,4.75953515006869E+01
3.91629280473273E+00,4.98060389744288E+01,6.81419478390311E+05,2.35228625772513E+04,4.71193979856800E+01
3.94181891082900E+00,5.12417763154473E+01,6.74241568140901E+05,2.31296643432146E+04,4.66482040058232E+01
3.96780688483288E+00,5.28163005176458E+01,6.67245451626820E+05,2.27229626166100E+04,4.61817219657650E+01
3.99428078396852E+00,4.96287357317972E+01,6.74884003876519E+05,2.35081371187130E+04,4.57199047461073E+01
4.01474136182582E+00,3.90426148268256E+01,7.06415248197251E+05,2.68085364693841E+04,4.53352016033275E+01
4.01480328713398E+00,4.20077974890020E+01,7.06005504644210E+05,2.58413146098893E+04,4.53343234562907E+01
4.01486521360360E+00,4.51981102894074E+01,7.05596028484339E+05,2.49090079152237E+04,4.53334456646384E+01
4.01492714123428E+00,4.86297459188165E+01,7.05213226258278E+05,2.40108010629799E+04,4.53320632472467E+01
4.01498906886495E+00,5.23218974410349E+01,7.04830631711337E+05,2.31449894651855E+04,4.53307356394130E+01
4.01505099649563E+00,5.62943438209907E+01,7.04448244730846E+05,2.23104037475813E+04,4.53294606697573E+01
4.01511292412630E+00,6.05683658361458E+01,7.04066065204195E+05,2.15059168575075E+04,4.53282362528219E+01
4.01517485175698E+00,6.51668601165186E+01,7.03684093018833E+05,2.07304425214124E+04,4.53270603856772E+01
4.01523677938765E+00,7.01144618447013E+01,7.03302328062273E+05,1.99829337595454E+04,4.53259311446608E+01
4.01529870701833E+00,7.54376767735066E+01,7.02920770222087E+05,1.92623814556376E+04,4.53248466822454E+01
4.01536063464901E+00,8.11650232688282E+01,7.02539419385910E+05,1.85678129794582E+04,4.53238052240306E+01
4.01542256227968E+00,8.73271851390247E+01,7.02158275441437E+05,1.78982908602261E+04,4.53228050658529E+01
4.01548448991036E+00,9.39571760699601E+01,7.01777338276423E+05,1.72529115089347E+04,4.53218445710097E+01
4.01554641754103E+00,1.01090516547033E+02,7.01396607778685E+05,1.66308039877297E+04,4.53209221675927E+01
4.01560834517171E+00,1.08765424212460E+02,7.01016083836101E+05,1.60311288245525E+04,4.53200363459273E+01
4.01567027280239E+00,1.17022896806200E+02,7.00635766336602E+05,1.54530849180304E+04,4.53191621799864E+01
4.01573220043306E+00,1.25906831799265E+02,7.00255655168168E+05,1.48959102090717E+04,4.53182441208912E+01
4.01579412806374E+00,1.35464634233701E+02,6.99875750218857E+05,1.43588549925492E+04,4.53172706621845E+01
4.01585605569441E+00,1.45747330291434E+02,6.99496051376789E+05,1.38411938190301E+04,4.53162384645200E+01
4.01591798332509E+00,1.56809796388947E+02,6.99116558530144E+05,1.33422274259086E+04,4.53151439877753E+01
4.01597991095577E+00,1.68711047637318E+02,6.98737271567165E+05,1.28612817931867E+04,4.53139834790499E+01
4.01604183858644E+00,1.81514547600568E+02,6.98358190376154E+05,1.23977072333048E+04,4.53127529599554E+01
4.01610376621712E+00,1.95288540877382E+02,6.97979314845472E+05,1.19508775137955E+04,4.53114482131566E+01
4.01616569384779E+00,2.10106410133219E+02,6.97600644863544E+05,1.15201890115812E+04,4.53100647681216E+01
4.01622762147847E+00,2.26047059317487E+02,6.97222180318852E+05,1.11050598977745E+04,4.53085978860361E+01
4.01628954910915E+00,2.43195324913904E+02,6.96843921099941E+05,1.07049293518849E+04,4.53070425438334E+01
4.01635147673982E+00,2.61642417191567E+02,6.96465867095414E+05,1.03192568043727E+04,4.53053934172928E+01
4.01641340437050E+00,2.81486393549628E+02,6.96088018193937E+05,9.94752120652839E+03,4.53036448631517E+01
4.01647533200117E+00,3.02832666179776E+02,6.95710374284235E+05,9.58922032669477E+03,4.53017909001783E+01
4.01653725963185E+00,3.25794546408061E+02,6.95332935255092E+05,9.24387007188187E+03,4.52998251891476E+01
4.01659918726253E+00,3.50493828220602E+02,6.94955700995354E+05,8.91100383386034E+03,4.52977410116585E+01
4.01666111489320E+00,3.77061413626363E+02,6.94578671393928E+05,8.59017185885138E+03,4.52955312477326E+01
4.01672304252388E+00,4.05637982664065E+02,6.94201846339777E+05,8.28094063996301E+03,4.52931883521246E+01
4.01678497015455E+00,4.36374711018868E+02,6.93825225721929E+05,7.98289233155284E+03,4.52907043292789E+01
4.01684689778523E+00,4.69434038377242E+02,6.93448809429469E+05,7.69562418472755E+03,4.52880707068589E+01
4.01690882541590E+00,5.04990490814511E+02,6.93072597351543E+05,7.41874800321689E+03,4.52852785077743E+01
4.01697075304658E+00,5.43231560677949E+02,6.92696589377357E+05,7.15188961888820E+03,4.52823182206285E+01
4.01703268067726E+00,5.84358647597729E+02,6.92320785396177E+05,6.89468838619333E+03,4.52791797685059E+01
4.01709460830793E+00,6.28588064426936E+02,6.91945185297328E+05,6.64679669486559E+03,4.52758524760136E+01
4.01715653593861E+00,6.76152112078325E+02,6.91569788970196E+05,6.40787950020883E+03,4.52723250344923E+01
4.01721846356928E+00,7.27300227387301E+02,6.91194596304227E+05,6.17761387034431E+03,4.52685854653054E+01
4.01728039119996E+00,7.82300208284847E+02,6.90819607188926E+05,5.95568854980418E+03,4.52646210811142E+01
4.01734231883064E+00,8.41439520707819E+02,6.90444821513856E+05,5.74180353888196E+03,4.52604184450443E+01
4.01740424646131E+00,9.05026691802969E+02,6.90070239168644E+05,5.53566968817199E+03,4.52559633276455E+01
4.01746617409199E+00,9.73392794091096E+02,6.89695860042972E+05,5.33700830775001E+03,4.52512406615462E+01
4.01752810172266E+00,1.04689302534323E+03,6.89321684026585E+05,5.14555079046685E+03,4.52462344937004E+01
4.01759002935334E+00,1.12590838897590E+03,6.88947711009286E+05,4.96103824884623E+03,4.52409279351259E+01
4.01765195698402E+00,1.21084747978961E+03,6.88573940880937E+05,4.78322116509591E+03,4.52353031080302E+01
4.01771388461469E+00,1.30214837984644E+03,6.88200373531460E+05,4.61185905375902E+03,4.52293410902204E+01
4.01777581224537E+00,1.40028066919807E+03,6.87827008850838E+05,4.44672013654957E+03,4.52230218566956E+01
4.01783773987604E+00,1.50574755602531E+03,6.87453846729110E+05,4.28758102893240E+03,4.52163242183197E+01
4.01789966750672E+00,1.61908813052063E+03,6.87080887056377E+05,4.13422643802363E+03,4.52092257574774E+01
4.01796159513740E+00,1.74087974652278E+03,6.86708129722797E+05,3.98644887140279E+03,4.52017027606170E+01
4.01802352276807E+00,1.87174053448039E+03,6.86335574618590E+05,3.84404835644288E+03,4.51937301475921E+01
4.01808545039875E+00,2.01233204876274E+03,6.85963221634033E+05,3.70683216977798E+03,4.51852813977177E+01
4.01814737802942E+00,2.16336205162779E+03,6.85591070659462E+05,3.57461457654247E+03,4.51763284724677E+01
4.01820930566010E+00,2.32558743527987E+03,6.85219121585272E+05,3.44721657902834E+03,4.51668417347488E+01
4.01827123329077E+00,2.49981728237329E+03,6.84847374301918E+05,3.32446567442017E+03,4.51567898646998E+01
4.01833316092145E+00,2.68691606401818E+03,6.84475828699914E+05,3.20619562127909E+03,4.51461397719827E+01
4.01839508855213E+00,2.88780697278615E+03,6.84104484669830E+05,3.09224621445916E+03,4.51348565045462E+01
4.01845701618280E+00,3.10347538636374E+03,6.83733342102298E+05,2.98246306815052E+03,4.51229031538694E+01
4.01851894381348E+00,3.33497245532151E+03,6.83362400888008E+05,2.87669740675463E+03,4.51102407567154E+01
4.01858087144415E+00,3.58341880591423E+03,6.82991660917706E+05,2.77480586330747E+03,4.50968281934569E+01
4.01864279907483E+00,3.85000834585993E+03,6.82621122082199E+05,2.67665028517635E+03,4.50826220830694E+01
4.01870472670551E+00,4.13601215761239E+03,6.82250784272352E+05,2.58209754676593E+03,4.50675766749295E+01
4.01876665433618E+00,4.44278245969450E+03,6.81880647379089E+05,2.49101936897803E+03,4.50516437375997E+01
4.01882858196686E+00,4.77175661214371E+03,6.81510711293389E+05,2.40329214517902E+03,4.50347724448347E+01
4.01889050959753E+00,5.12446113698280E+03,6.81140975906293E+05,2.31879677343702E+03,4.50169092591050E+01
4.01895243722821E+00,5.50251571881191E+03,6.80771441108899E+05,2.23741849479939E+03,4.49979978129981E+01
4.01901436485889E+00,5.90763714406789E+03,6.80402106792361E+05,2.15904673738889E+03,4.49779787889351E+01
4.01907629248956E+00,6.34164313016042E+03,6.80032972847894E+05,2.08357496610465E+03,4.49567897977261E+01
4.01913822012024E+00,6.80645598752367E+03,6.79664039166767E+05,2.01090053772125E+03,4.49343652565793E+01
4.01920014775091E+00,7.30410604857457E+03,6.79295305640311E+05,1.94092456118626E+03,4.49106362672867E+01
4.01926207538159E+00,7.83673478761395E+03,6.78926772159912E+05,1.87355176292333E+03,4.48855304954235E+01
4.01932400301227E+00,8.40659754482655E+03,6.78558438617013E+05,1.80869035695439E+03,4.48589720515256E+01
4.01938593064294E+00,9.01606575573128E+03,6.78190304903115E+05,1.74625191966076E+03,4.48308813753514E+01
4.01944785827362E+00,9.66762857473266E+03,6.77822370909778E+05,1.68615126900871E+03,4.48011751244823E+01
4.01950978590429E+00,1.03638937678802E+04,6.77454636528616E+05,1.62830634807104E+03,4.47697660686844E+01
4.01969558369524E+00,1.27564530552764E+04,6.76352630077504E+05,1.46708698966852E+03,4.46701488493226E+01
4.01969628319692E+00,1.96646983405623E+03,6.76352869953303E+05,3.73660531730581E+03,4.46697061398923E+01
4.02295347819755E+00,1.97679280606426E+03,6.77470763306145E+05,3.72837511804552E+03,4.42163716832459E+01
4.02619554064485E+00,1.98721657098691E+03,6.78585297869499E+05,3.72011228953669E+03,4.37630372265995E+01
4.02942256452206E+00,1.99774251349462E+03,6.79696483389077E+05,3.71181683631954E+03,4.33097027699532E+01
4.03263464361889E+00,2.00837199698436E+03,6.80804329795631E+05,3.70348880447061E+03,4.28563683133068E+01
4.03583187161743E+00,2.01910635727186E+03,6.81908847233247E+05,3.69512828629765E+03,4.24030338566604E+01
4.03901434218448E+00,2.02994689540995E+03,6.83010046090165E+05,3.68673542557007E+03,4.19496994000140E+01
4.04218214907105E+00,2.04089486951335E+03,6.84107937032388E+05,3.67831042335311E+03,4.14963649433676E+01
4.04533538621980E+00,2.05195148545252E+03,6.85202531040370E+05,3.66985354452420E+03,4.10430304867212E+01
4.04847414788140E+00,2.06311788625808E+03,6.86293839449154E+05,3.66136512506150E+03,4.05896960300749E+01
4.05159852874074E+00,2.07439514005339E+03,6.87381873992329E+05,3.65284558020824E+03,4.01363615734285E+01
4.05470862405427E+00,2.08578422630381E+03,6.88466646850249E+05,3.64429541363243E+03,3.96830271167821E+01
4.05780452979962E+00,2.09728602013826E+03,6.89548170703014E+05,3.63571522772040E+03,3.92296926601357E+01
4.06088634283919E+00,2.10890127445849E+03,6.90626458788782E+05,3.62710573516491E+03,3.87763582034893E+01
4.06395416109926E+00,2.12063059950529E+03,6.91701524968049E+05,3.61846777203458E+03,3.83230237468430E+01
4.06700808376662E+00,2.13247443949508E+03,6.92773383794633E+05,3.60980231254308E+03,3.78696892901966E+01
4.07004821150498E+00,2.14443304587438E+03,6.93842050594227E+05,3.60111048577349E+03,3.74163548335502E+01
4.07307464669364E+00,2.15650644666110E+03,6.94907541551449E+05,3.59239359465804E+03,3.69630203769038E+01
4.07608749369145E+00,2.16869441124672E+03,6.95969873806550E+05,3.58365313756709E+03,3.65096859202574E+01
4.07908685912937E+00,2.18099640992036E+03,6.97029065563032E+05,3.57489083292596E+03,3.60563514636111E+01
4.08207285223570E+00,2.19341156723818E+03,6.98085136207690E+05,3.56610864735666E+03,3.56030170069647E+01
4.08504558519843E+00,2.20593860819526E+03,6.99138106444812E+05,3.55730882793737E+03,3.51496825503183E+01
4.08800517357012E+00,2.21857579595461E+03,7.00187998446554E+05,3.54849393928895E+03,3.46963480936719E+01
4.09095173672165E+00,2.23132085963957E+03,7.01234836021873E+05,3.53966690634202E+03,3.42430136370255E+01
4.09388539835208E+00,2.24417091039093E+03,7.02278644806805E+05,3.53083106381535E+03,3.37896791803792E+01
4.09680628706344E+00,2.25712234351279E+03,7.03319452479383E+05,3.52199021365720E+03,3.33363447237328E+01
4.09971453701068E+00,2.27017072406171E+03,7.04357289003089E+05,3.51314869197713E+03,3.28830102670864E+01
4.10261028863923E+00,2.28331065264749E+03,7.05392186903515E+05,3.50431144734283E+03,3.24296758104400E+01
4.10549368952469E+00,2.29653560747457E+03,7.06424181583778E+05,3.49548413275604E+03,3.19763413537936E+01
4.10836489533267E+00,2.30983775771785E+03,7.07453311685395E+05,3.48667321418190E+03,3.15230068971472E+01
4.11122407091990E+00,2.32320774213191E+03,7.08479619502729E+05,3.47788609922608E+03,3.10696724405009E+01
4.11407139160309E+00,2.33663440525700E+03,7.09503151460845E+05,3.46913129048595E+03,3.06163379838545E+01
4.11690704462731E+00,2.35010448159360E+03,7.10523958668872E+05,3.46041856931977E+03,3.01630035272081E+01
4.11973123087351E+00,2.36360221551289E+03,7.11542097563721E+05,3.45175921738211E+03,2.97096690705617E+01
4.12254416685420E+00,2.37710890123116E+03,7.12557630662650E+05,3.44316628540904E+03,2.92563346139153E+01
4.12534608705878E+00,2.39060232258853E+03,7.13570627447762E+05,3.43465492160872E+03,2.88030001572689E+01
4.12813724672598E+00,2.40405606618497E+03,7.14581165411576E+05,3.42624277591974E+03,2.83496657006225E+01
4.13091792514243E+00,2.41743867297993E+03,7.15589331300743E+05,3.41795050178023E+03,2.78963312439762E+01
4.13368842959440E+00,2.43071258178186E+03,7.16595222605544E+05,3.40980238456051E+03,2.74429967873298E+01
4.13644910013827E+00,2.44383280166810E+03,7.17598949356995E+05,3.40182713644819E+03,2.69896623306834E+01
4.13920031540730E+00,2.45674522702726E+03,7.18600636312768E+05,3.39405891288150E+03,2.65363278740370E+01
4.14194249974516E+00,2.46938447506724E+03,7.19600425639872E+05,3.38653862804528E+03,2.60829934173906E+01
4.14467613205845E+00,2.48167107561151E+03,7.20598480239541E+05,3.37931568042758E+03,2.56296589607442E+01
4.14740175692744E+00,2.49350776749579E+03,7.21594987913296E+05,3.37245025053631E+03,2.51763245040979E+01
4.15011999872879E+00,2.50477453912553E+03,7.22590166646769E+05,3.36601641278759E+03,2.47229900474515E+01
4.15283157984488E+00,2.51532186528328E+03,7.23584271402816E+05,3.36010643201538E+03,2.42696555908051E+01
4.15553734452733E+00,2.52496128839115E+03,7.24577602989214E+05,3.35483682804209E+03,2.38163211341587E+01
4.15823829075963E+00,2.53345197646950E+03,7.25570519835060E+05,3.35035715789799E+03,2.33629866775123E+01
4.16093561373280E+00,2.54048097673276E+03,7.26563453935985E+05,3.34686312170442E+03,2.29096522208659E+01
4.16363076669963E+00,2.54563318528197E+03,7.27556932919558E+05,3.34461683503104E+03,2.24563177642195E+01
4.16632554879205E+00,2.54834370032957E+03,7.28551611326639E+05,3.34397958473073E+03,2.20029833075732E+01
4.16902223655011E+00,2.54781809971050E+03,7.29548316108642E+05,3.34546771471680E+03,2.15496488509268E+01
4.17172379029883E+00,2.54288954218578E+03,7.30548114365393E+05,3.34985489864907E+03,2.10963143942804E+01
4.17443419804001E+00,2.53173759061847E+03,7.31552414909532E+05,3.35837783239349E+03,2.06429799376340E+01
4.17715909710277E+00,2.51125542769685E+03,7.32563109647976E+05,3.37320980845507E+03,2.01896454809876E+01
4.17990703827285E+00,2.47529182681337E+03,7.33582655397313E+05,3.39880772917527E+03,1.97363110243412E+01
4.18269258675674E+00,2.40755398855192E+03,7.34612738791815E+05,3.44749888097160E+03,1.92829765676949E+01
4.18554709020825E+00,2.21730483933581E+03,7.35622352281874E+05,3.59359031675009E+03,1.88296421110485E+01
4.18860484102738E+00,3.83408520281039E+00,6.81569601530746E+05,8.47860124848988E+04,1.83763076544021E+01
4.18949582344660E+00,1.41589444056892E+00,4.86157806799439E+05,1.28220189756823E+05,1.83263370082832E+01
4.19490224334049E+00,1.40965362913976E+00,4.80302936865970E+05,1.28115047272987E+05,1.81430736382003E+01
4.20035276412376E+00,1.40345623874413E+00,4.74491035021387E+05,1.28007407681100E+05,1.79616429018183E+01
4.20584822399427E+00,1.39729977682222E+00,4.68722282046175E+05,1.27897378395132E+05,1.77820264728001E+01
4.21138947538507E+00,1.39118152128671E+00,4.62996845771041E+05,1.27785078881175E+05,1.76042062080721E+01
4.21697738533215E+00,1.38509850007830E+00,4.57314881442342E+05,1.27670641777366E+05,1.74281641459914E+01
4.22261283584905E+00,1.37904746936737E+00,4.51676532074012E+05,1.27554214096295E+05,1.72538825045315E+01
4.22829672430828E+00,1.37302489032187E+00,4.46081928786499E+05,1.27435958516255E+05,1.70813436794862E+01
4.23402996383004E+00,1.36702690435671E+00,4.40531191133230E+05,1.27316054768345E+05,1.69105302426913E+01
4.23981348367836E+00,1.36104930677487E+00,4.35024427415097E+05,1.27194701127270E+05,1.67414249402644E+01
